Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
He,5092.464017280522,5912.627565077476,United States,152.0,0.7136150234741784,213.0
He,820.163547796954,,Rest of World,61.0,0.2863849765258216,
Li,21.57717403538684,3017.9085370650087,Argentina,17691.0,0.04645123683540282,380851.0
Li,2548.8511526175857,,Australia,192277.0,0.5048614812617007,
Li,4.402425960833022,,Brazil,7991.0,0.02098195882379198,
Li,34.90236337353239,,Canada,22500.0,0.059078222191880816,
Li,245.20051406555035,,Chile,59637.0,0.15658879719365315,
Li,17.649392639257858,,China,16000.0,0.042011180225337466,
Li,0.0,,Namibia,,0.0,
Li,83.27686837547179,,Portugal,34755.0,0.09125616054572523,
Li,0.0,,Russia,,0.0,
Li,0.0,,United States,,0.0,
Li,62.04864599739091,,Zimbabwe,30000.0,0.07877096292250775,
Be,0.0,7768.301279353591,Brazil,,0.0,4360.0
Be,131.5124989479,,China,500.0,0.11467889908256881,
Be,0.0,,Kazakhstan,,0.0,
Be,0.07575119939399041,,Madagascar,12.0,0.0027522935779816515,
Be,0.5055340459557277,,Mozambique,31.0,0.0071100917431192664,
Be,0.013151249894790003,,Portugal,5.0,0.0011467889908256881,
Be,0.0,,Russia,,0.0,
Be,7636.194343910446,,United States,3810.0,0.8738532110091743,
Be,0.0,,Zambia,,0.0,
B,254.15799211111113,3115.34416845805,Argentina,669.578,0.15942333333333333,4200.0
B,2.3583452386621313,,Bolivia,64.499,0.01535690476190476,
B,157.99831578287984,,Chile,527.929,0.12569738095238095,
B,11.918934240362812,,China,145.0,0.034523809523809526,
B,0.0,,Germany,,0.0,
B,0.0014566944444444445,,Iran,1.603,0.00038166666666666666,
B,0.5102040816326531,,Kazakhstan,30.0,0.007142857142857143,
B,31.038428617346945,,Peru,233.991,0.05571214285714286,
B,90.70294784580499,,Russia,400.0,0.09523809523809523,
B,2566.657543845805,,Turkey,2127.812,0.5066219047619047,
B,0.0,,United States,,0.0,
N,0.000150971,1321.306768,Afghanistan,16.0,0.0001,130219.0
N,,,Albania,,,
N,0.161925327,,Algeria,524.0,0.004,
N,0.310831805,,Argentina,726.0,0.0056,
N,0.84920922,,Australia,1200.0,0.0092,
N,0.085156813,,Austria,380.0,0.0029,
N,0.069698921,,Bahrain,344.0,0.0026,
N,0.996641376,,Bangladesh,1300.0,0.01,
N,0.40626405,,Belarus,830.0,0.0064,
N,0.426078932,,Belgium,850.0,0.0065,
N,,,Bosnia and Herzegovina,,,
N,0.532230084,,Brazil,950.0,0.0073,
N,0.072241757,,Bulgaria,350.0,0.0027,
N,0.000530756,,Burma,30.0,0.0002,
N,8.021101896,,Canada,3688.0,0.0283,
N,1064.195026,,China,42480.0,0.3262,
N,,,Colombia,,,
N,0.060388211,,Croatia,320.0,0.0025,
N,0.001324979,,Cuba,47.0,0.0004,
N,0.029855012,,Czech Republic,225.0,0.0017,
N,1.50971e-06,,Denmark,2.0,0.0,
N,1.806043914,,Egypt,1750.0,0.0134,
N,0.017043157,,Estonia,170.0,0.0013,
N,0.002266917,,Finland,62.0,0.0005,
N,0.37742632,,France,800.0,0.0061,
N,0.013268894,,Germany,150.0,0.0012,
N,4.447431417,,Georgia,2746.0,0.0211,
N,0.009966414,,Greece,130.0,0.001,
N,0.053075576,,Hungary,300.0,0.0023,
N,,,Iceland,,,
N,71.35716363,,India,11000.0,0.0845,
N,11.41714618,,Indonesia,4400.0,0.0338,
N,2.3589145,,Iran,2000.0,0.0154,
N,5.89729e-05,,Iraq,10.0,0.0001,
N,,,Ireland,,,
N,,,Israel,,,
N,0.124786577,,Italy,460.0,0.0035,
N,0.731850865,,Japan,1114.0,0.0086,
N,0.005897286,,"Korea, North",100.0,0.0008,
N,,,"Korea, Republic of",,,
N,0.138718916,,Kuwait,485.0,0.0037,
N,0.161307881,,Libya,523.0,0.004,
N,0.516548498,,Lithuania,936.0,0.0072,
N,0.543493901,,Malaysia,960.0,0.0074,
N,0.300809744,,Mexico,714.0,0.0055,
N,1.910720745,,Netherlands,1800.0,0.0138,
N,0.00921451,,New Zealand,125.0,0.001,
N,0.072241757,,Nigeria,350.0,0.0027,
N,0.589728625,,Norway,1000.0,0.0077,
N,2.985501164,,Pakistan,2250.0,0.0173,
N,1.47432e-05,,Peru,5.0,0.0,
N,2.347134671,,Poland,1995.0,0.0153,
N,0.035110083,,Portugal,244.0,0.0019,
N,1.326889406,,Qatar,1500.0,0.0115,
N,0.996641376,,Romania,1300.0,0.01,
N,65.01758091,,Russia,10500.0,0.0806,
N,3.986565505,,Saudi Arabia,2600.0,0.02,
N,0.004260789,,Serbia and Montenegro,85.0,0.0007,
N,0.039865655,,Slovakia,260.0,0.002,
N,0.135873475,,South Africa,480.0,0.0037,
N,0.09435658,,Spain,400.0,0.0031,
N,0.000603882,,Switzerland,32.0,0.0002,
N,0.008492092,,Syria,120.0,0.0009,
N,7.79916e-05,,Taiwan,12.0,0.0001,
N,0.00036858,,Tajikistan,25.0,0.0002,
N,15.51559411,,Trinidad and Tobago,5129.0,0.0394,
N,,,Turkey,,,
N,0.042991217,,Turkmenistan,270.0,0.0021,
N,10.40281295,,Ukraine,4200.0,0.0323,
N,0.085156813,,United Arab Emirates,380.0,0.0029,
N,0.650175809,,United Kingdom,1050.0,0.0081,
N,43.00985219,,United States,8540.0,0.0656,
N,0.589728625,,Uzbekistan,1000.0,0.0077,
N,0.793538838,,Venezuela,1160.0,0.0089,
N,0.053075576,,Vietnam,300.0,0.0023,
N,0.000722418,,Zimbabwe,35.0,0.0003,
K,202.9604355,1780.800554,Belarus,4972.0,0.14246,34900.0
K,1.474937172,,Brazil,424.0,0.01214,
K,1008.835929,,Canada,11085.0,0.31762,
K,2.180064942,,Chile ,515.0,0.01477,
K,55.50036535,,China,2600.0,0.0745,
K,,,France ,,,
K,108.5718618,,Germany,3637.0,0.1042,
K,39.08936708,,Israel,2182.0,0.06252,
K,9.862119359,,Jordan,1096.0,0.0314,
K,339.3407361,,Russia,6429.0,0.18421,
K,1.553558674,,Spain,435.0,0.01246,
K,,,Ukraine,,,
K,1.496941733,,United Kingdom,427.0,0.01223,
K,9.934236993,,United States,1100.0,0.03152,
P,0.0,1594.673915552116,Albania,,,51078.0
P,1.101188866491783,,Algeria,536.0,0.010493754649751361,
P,1.644427884295769,,Australia,655.0,0.01282352480519989,
P,18.29932688282027,,Brazil,2185.0,0.04277771251810956,
P,1.619417938616543e-06,,Burkina Faso,0.65,1.272563530287012e-05,
P,0.16903273631476817,,Canada,210.0,0.004111359097850347,
P,6.071533234286742e-05,,Chile,3.98,7.792004385449705e-05,
P,873.9490749916165,,China,15100.0,0.29562629703590587,
P,0.0,,Christmas Island,,,
P,0.0002453082794590739,,Colombia,8.0,0.00015662320372763225,
P,5.22004136569123,,Egypt,1167.0,0.022847409843768353,
P,0.34496476798932274,,Finlande,300.0,0.00587337013978621,
P,1.5164689530229294,,India,629.0,0.012314499393085085,
P,0.0,,Indonesia,,,
P,0.006286982896605408,,Iran,40.5,0.0007929049688711382,
P,0.0,,Iraq,,,
P,2.7045237810362908,,Israel,840.0,0.016445436391401388,
P,12.14429300997078,,Jordan,1780.0,0.03484866282939818,
P,0.10435184231677015,,Kazakhstan,165.0,0.003230353576882415,
P,0.03459230034559598,,"Korea, North",95.0,0.001859900544265633,
P,0.0007620271724884139,,Mexico,14.1,,
P,303.6073252492695,,Morocco,8900.0,0.17424331414699087,
P,0.0011077201994323812,,Nauru,17.0,0.00033282430792121854,
P,1.8248636226635168e-06,,Pakistan,0.69,,
P,0.00112079053119731,,Peru,17.1,0.000334782097967814,
P,1.6789392191345093e-06,,Philippines,0.6618375000000001,1.2957388699635853e-05,
P,67.61309452590727,,Russia,4200.0,0.08222718195700693,
P,,,Saudi Arabia,,,
P,0.20987656484470396,,Senegal,234.0,0.004581228709033243,
P,3.5250838087687595,,South Africa,959.0,0.018775206546849915,
P,0.0008624119199733071,,Sri Lanka,15.0,0.00029366850698931047,
P,4.98129124976582,,Syria,1140.0,0.022318806531187594,
P,2.395588666592519e-05,,Tanzania,2.5,4.894475116488508e-05,
P,4.38833514301084e-06,,Thailand,1.07,,
P,0.2794214620713514,,Togo,270.0,0.005286033125807588,
P,20.630426302508116,,Tunisia,2320.0,0.04542072908101335,
P,275.62838280021543,,United States,8480.0,0.16602059595129018,
P,0.07512566058434139,,Uzbekistan,140.0,0.002740906065233564,
P,0.05069065618509771,,Venezuela,115.0,0.0022514585535847137,
P,0.8110504989615633,,Vietnam,460.0,0.009005834214338855,
P,0.0003532439224210665,,Zimbabwe,9.6,0.00018794784447315869,
P,0.0,,Argentina,,,
P,0.0002453082794590739,,France,8.0,0.00015662320372763225,
P,0.0,,Germany,,,
P,0.018781415146085348,,Luxembourg,70.0,0.001370453032616782,
S,1.9633052270690297,775.9234882162092,Australia,950.0,0.014011799410029498,67800.0
S,0.5005165973929918,,Brazil,479.666,0.007074719764011799,
S,168.04193101861497,,Canada,8788.981,0.12963098820058996,
S,5.287286483758409,,Chile,1559.0,0.02299410029498525,
S,155.69739212154437,,China,8460.0,0.12477876106194691,
S,0.8227934842195943,,Finland,615.0,0.009070796460176991,
S,3.7094305488117914,,France,1305.82,0.019259882005899703,
S,36.408746614720116,,Germany,4091.029,0.06033966076696165,
S,2.876976357671792,,India,1150.0,0.01696165191740413,
S,5.362161832911305,,Iran,1570.0,0.023156342182890855,
S,1.1912531217096964,,Italy,740.0,0.010914454277286136,
S,22.4994909546558,,Japan,3216.0,0.04743362831858407,
S,8.363015658582853,,Kazakhstan,1960.7,0.0289188790560472,
S,0.976540406018047,,South Korea,670.0,0.009882005899705015,
S,1.4986381949339111,,Kuwait,830.0,0.01224188790560472,
S,5.4052820850845364,,Mexico,1576.3,0.023249262536873157,
S,0.6110719537769425,,Netherlands,530.0,0.007817109144542773,
S,3.964680084579842,,Poland,1350.0,0.01991150442477876,
S,0.28193280601456644,,Qatar,360.0,0.005309734513274336,
S,108.1231889732947,,Russia,7050.0,0.10398230088495575,
S,20.760563221101883,,Saudi Arabia,3089.223,0.0455637610619469,
S,0.8970213193498142,,South Africa,642.142,0.009471120943952803,
S,0.8816683724667379,,Spain,636.623,0.0093897197640118,
S,8.271986843135718,,United Arab Emirates,1950.0,0.028761061946902654,
S,182.1305505521184,,United States,9150.0,0.13495575221238937,
S,0.5882301755118733,,Uzbekistan,520.0,0.007669616519174041,
S,1.3922607704423038,,Venezuela,800.0,0.011799410029498525,
S,27.415572436717405,,Other,3550.0,0.05235988200589971,
Ca,0.280689443445463,3281.240175899637,Australia,1600.0,0.005298013245033113,302000.0
Ca,0.026401622719288628,,Austria,490.707,0.0016248576158940397,
Ca,0.6315512477522914,,Belgium,2400.0,0.007947019867549669,
Ca,0.006168489989474145,,Bosnia and Herzegovina,237.19,0.0007853973509933774,
Ca,5.992768847857549,,Brazil,7393.0,0.024480132450331125,
Ca,0.22830676286127805,,Bulgaria,1443.0,0.0047781456953642385,
Ca,0.4993153809043463,,Canada,2134.0,0.007066225165562914,
Ca,0.07736502784965571,,Chile,840.0,0.002781456953642384,
Ca,3168.720670146046,,China,170000.0,0.5629139072847682,
Ca,0.0,,Colombia,,,
Ca,0.03587675020053945,,Croatia,572.023,0.001894115894039735,
Ca,0.17880016227358445,,Czech Republic,1277.0,0.004228476821192053,
Ca,0.10964431384588397,,Egypt,1000.0,0.0033112582781456954,
Ca,0.02930671900355248,,Finland,517.0,0.0017119205298013246,
Ca,1.7543090215341435,,France,4000.0,0.013245033112582781,
Ca,5.712416560677164,,Germany,7218.0,0.02390066225165563,
Ca,0.027411078461470992,,Hungary,500.0,0.0016556291390728477,
Ca,15.788781193807292,,India,12000.0,0.039735099337748346,
Ca,0.7411955615981755,,Iran,2600.0,0.008609271523178808,
Ca,0.008719354414280076,,Israel,282.0,0.0009337748344370861,
Ca,3.947195298451823,,Italy,6000.0,0.019867549668874173,
Ca,0.00840075435287926,,Jamaica,276.8,0.0009165562913907285,
Ca,9.603842046401473,,Japan,9359.0,0.030990066225165563,
Ca,0.11478588874216042,,Kazakhstan,1023.178,0.0033880066225165564,
Ca,1.6676900135958947,,South Korea,3900.0,0.012913907284768211,
Ca,0.18529889039954386,,Malaysia,1300.0,0.004304635761589404,
Ca,4.214727424235779,,Mexico,6200.0,0.02052980132450331,
Ca,0.005115565106793562,,Peru,216.0,0.0007152317880794702,
Ca,0.5035359194772159,,Poland,2143.0,0.0070960264900662255,
Ca,0.43857725538353587,,Romania,2000.0,0.006622516556291391,
Ca,7.3724836629972375,,Russia,8200.0,0.027152317880794703,
Ca,0.017543090215341436,,Saudi Arabia,400.0,0.0013245033112582781,
Ca,0.011227577737818517,,Serbia,320.0,0.0010596026490066225,
Ca,0.13827562387614578,,Slovakia,1123.0,0.003718543046357616,
Ca,0.24669970615323894,,Slovenia,1500.0,0.004966887417218543,
Ca,0.2802128247534099,,South Africa,1598.641,0.005293513245033112,
Ca,0.43857725538353587,,Spain,2000.0,0.006622516556291391,
Ca,0.06670760054383582,,Sweden,780.0,0.0025827814569536426,
Ca,0.02422042892855577,,Taiwan,470.0,0.001556291390728477,
Ca,0.07017236086136575,,Thailand,800.0,0.0026490066225165563,
Ca,0.017107254067804042,,Tunisia,395.0,0.0013079470198675497,
Ca,1.7543090215341435,,Turkey,4000.0,0.013245033112582781,
Ca,3.547360203499846,,Ukraine,5688.0,0.018834437086092715,
Ca,0.43857725538353587,,United Kingdom,2000.0,0.006622516556291391,
Ca,44.739265821674486,,United States,20200.0,0.06688741721854305,
Ca,0.017543090215341436,,Venezuela,400.0,0.0013245033112582781,
Ca,0.2267273365203281,,Vietnam,1438.0,0.00476158940397351,
Ca,0.0029850664444541915,,Zambia,165.0,0.0005463576158940398,
Ca,0.29131397745712906,,Other,1630.0,0.005397350993377483,
Ti,795.1633,1427.049,Australia,2815000.0,0.282,9982700.0
Ti,0.951254,,Brazil,97364.0,0.0098,
Ti,121.4185,,Canada,1100000.0,0.1102,
Ti,92.47876,,China,960000.0,0.0962,
Ti,0.0,,Egypt,,,
Ti,52.1639,,India,721000.0,0.0722,
Ti,0.062716,,Kazakhstan,25000.0,0.0025,
Ti,0.382006,,Malaysia,61700.0,0.0062,
Ti,2.236669,,Mozambique,149297.0,0.015,
Ti,78.06146,,Norway,882000.0,0.0884,
Ti,0.974668,,Sierra Leone,98555.0,0.0099,
Ti,192.2081,,South Africa,1384000.0,0.1386,
Ti,0.569499,,Sri Lanka,75335.0,0.0075,
Ti,31.46847,,Ukraine,560000.0,0.0561,
Ti,16.05534,,United States,400000.0,0.0401,
Ti,42.85394,,Vietnam,653500.0,0.0655,
V,0.0,3284.844,Australia,,,58500.0
V,1054.861568,,China,19000.0,0.3248,
V,0.0,,Hungary,,,
V,2.922054204,,Kazakhstan,1000.0,0.0171,
V,614.3618964,,Russia,14500.0,0.2479,
V,1611.782295,,South Africa,23486.0,0.4015,
V,0.916356198,,Japan,560.0,0.0096,
V,0.0,,United States,,,
Cr,0.0008322583901234567,2420.9340518589634,Afghanistan,6491.0,0.00028848888888888887,22500000.0
Cr,0.7883151099456789,,Albania,199771.0,0.00887871111111111,
Cr,1.2683764938271604,,Australia,253400.0,0.011262222222222222,
Cr,7.784645609560493,,Brazil,627772.0,0.027900977777777777,
Cr,0.0,,Burma,,,
Cr,0.7901234567901234,,China,200000.0,0.008888888888888889,
Cr,0.0,,Cuba,,0.0,
Cr,6.108586864197532,,Finland,556100.0,0.024715555555555557,
Cr,3.871604938271604e-05,,Greece,1400.0,6.222222222222222e-05,
Cr,217.7264197530864,,India,3320000.0,0.14755555555555555,
Cr,0.0,,Indonesia,,,
Cr,0.6816153599999998,,Iran,185760.0,0.008256,
Cr,268.5519770864197,,Kazakhstan,3687200.0,0.16387555555555555,
Cr,0.0,,Macedonia,,,
Cr,0.1192551111111111,,Madagascar,77700.0,0.0034533333333333334,
Cr,3.285309307338272,,Oman,407822.0,0.018125422222222222,
Cr,0.2304,,Pakistan,108000.0,0.0048,
Cr,0.019714656079012346,,Philippines,31592.0,0.0014040888888888889,
Cr,11.91572100268642,,Russia,776681.0,0.034519155555555556,
Cr,1838.297257358301,,South Africa,9646958.0,0.4287536888888889,
Cr,0.00473099409382716,,Sudan,15476.0,0.0006878222222222222,
Cr,55.68025008639999,,Turkey,1678932.0,0.0746192,
Cr,0.007130864197530865,,United Arab Emirates,19000.0,0.0008444444444444444,
Cr,0.21295148444444448,,Vietnam,103830.0,0.004614666666666667,
Cr,7.460400286044445,,Zimbabwe,614559.0,0.027313733333333333,
Mn,448.0277777777778,1478.3514167469443,Australia,2540.0,0.21166666666666667,12000.0
Mn,18.777777777777782,,Brazil,520.0,0.043333333333333335,
Mn,0.026136111111111106,,Burma,19.4,0.0016166666666666666,
Mn,277.7777777777777,,China,2000.0,0.16666666666666666,
Mn,162.9877777777778,,Gabon,1532.0,0.12766666666666668,
Mn,18.389802777777785,,Ghana,514.6,0.042883333333333336,
Mn,36.6025,,India,726.0,0.0605,
Mn,9.0,,"Kazakhstan, crude ore",360.0,0.03,
Mn,0.033611111111111105,,Malaysia,22.0,0.0018333333333333333,
Mn,1.6142973025000003,,Mexico,152.466,0.012705500000000002,
Mn,469.4444444444445,,South Africa,2600.0,0.21666666666666667,
Mn,23.361111111111107,,Ukraine,580.0,0.04833333333333333,
Mn,12.308402777777777,,Other,421.0,0.035083333333333334,
Fe,0.009266311468250502,1502.608364178213,Algeria,1030.0,0.0009626168224299065,1070000.0
Fe,328.72739977290604,,Australia,194000.0,0.18130841121495328,
Fe,0.004145241691117128,,Austria,688.904,0.0006438355140186916,
Fe,6.459952834308673e-07,,Azerbaijan,8.6,8.037383177570094e-06,
Fe,0.00401505808367543,,Bosnia and Herzegovina,678.0,0.0006336448598130841,
Fe,484.4277580225348,,Brazil,235504.0,0.22009719626168225,
Fe,0.0,,Bulgaria,,,
Fe,3.7610621102279667,,Canada,20751.0,0.019393457943925232,
Fe,0.2527176259935365,,Chile,5379.0,0.0050271028037383175,
Fe,474.1811511922439,,China,233000.0,0.2177570093457944,
Fe,0.0010156432876233734,,Colombia,341.0,0.0003186915887850467,
Fe,1.965237138614726e-08,,Cuba,1.5,1.4018691588785047e-06,
Fe,0.0009802166128046119,,Egypt,335.0,0.0003130841121495327,
Fe,0.0,,France,,,
Fe,1.714114769848895e-05,,Germany,44.3,4.14018691588785e-05,
Fe,0.002887806795353307,,Greece,575.0,0.0005373831775700935,
Fe,3.357498471482225e-07,,Guatemala,6.2,5.794392523364486e-06,
Fe,138.66713250065507,,India,126000.0,0.11775700934579439,
Fe,1.0699624421346842e-05,,Indonesia,35.0,3.2710280373831774e-05,
Fe,1.965237138614726,,Iran,15000.0,0.014018691588785047,
Fe,0.0,,Japan,,,
Fe,1.615512271814132,,Kazakhstan,13600.0,0.012710280373831775,
Fe,0.0,,Kenya,,,
Fe,0.017119399074154953,,"Korea, North",1400.0,0.001308411214953271,
Fe,0.00023206393571490963,,"Korea, Republic of",163.0,0.00015233644859813085,
Fe,0.0,,Macedonia,,,
Fe,0.0018241680496113198,,Malaysia,457.0,0.00042710280373831777,
Fe,0.4629085509651497,,Mauritania,7280.0,0.006803738317757009,
Fe,0.37472705039741466,,Mexico,6550.0,0.006121495327102803,
Fe,0.00025242379247095815,,Mongolia,170.0,0.0001588785046728972,
Fe,1.9130404402131186e-07,,Morocco,4.68,4.373831775700934e-06,
Fe,0.008422779282033365,,New Zealand,982.0,0.0009177570093457944,
Fe,3.851864791684864e-06,,Nigeria,21.0,1.9626168224299065e-05,
Fe,0.0013975019652371385,,Norway,400.0,0.00037383177570093456,
Fe,9.447113285003057e-05,,Pakistan,104.0,9.7196261682243e-05,
Fe,0.23490781727661808,,Peru,5186.0,0.004846728971962617,
Fe,8.734387282732117e-07,,Portugal,10.0,9.345794392523365e-06,
Fe,1.056860861210586e-06,,Romania,11.0,1.02803738317757e-05,
Fe,32.287885404838846,,Russia,60800.0,0.05682242990654206,
Fe,0.0,,Serbia and Montenegro,,,
Fe,0.00032872739977290587,,Slovakia,194.0,0.00018130841121495326,
Fe,6.133723469298628,,South Africa,26500.0,0.024766355140186914,
Fe,2.2360031443794224,,Sweden,16000.0,0.014953271028037384,
Fe,0.00530038431304044,,Thailand,779.0,0.0007280373831775701,
Fe,7.717704603022097e-05,,Tunisia,94.0,8.785046728971962e-05,
Fe,0.059044458031269106,,Turkey,2600.0,0.002429906542056075,
Fe,0.0,,Uganda,,,
Fe,16.0,,Ukraine,42800.0,0.04,
Fe,0.0,,United Kingdom,,,
Fe,9.569482050834132,,United States,33100.0,0.030934579439252336,
Fe,1.5918420822779282,,Venezuela,13500.0,0.012616822429906542,
Fe,0.0024534893877194517,,Vietnam,530.0,0.0004953271028037383,
Fe,2.183596820683029e-05,,Zimbabwe,50.0,4.672897196261682e-05,
Co,41.189574515482285,1687.458743043141,Australia,4730.0,0.06417910447761194,73700.0
Co,0.10781911338828247,,Botswana,242.0,0.0032835820895522386,
Co,13.670929305612063,,Brazil,2725.0,0.036974219810040704,
Co,139.09273909225305,,Canada,8692.0,0.11793758480325645,
Co,68.50538230274556,,China,6100.0,0.08276797829036635,
Co,1187.7702888051415,,DR of the Congo,25400.0,0.344640434192673,
Co,37.946937325215536,,Cuba,4540.0,0.0616010854816825,
Co,0.0243478549033542,,Finland,115.0,0.0015603799185888738,
Co,4.713081932142666,,Indonesia,1600.0,0.021709633649932156,
Co,0.0,,Kazakhstan,,,
Co,0.0,,Madagascar,,,
Co,5.964994320368062,,Morocco,1800.0,0.024423337856173677,
Co,9.320303625575098,,New Caledonia,2250.0,0.030529172320217096,
Co,0.0,,Norway,,,
Co,1.8410476297432292,,Philippines,1000.0,0.013568521031207599,
Co,73.07118042450875,,Russia,6300.0,0.08548168249660787,
Co,0.6627771467075624,,South Africa,600.0,0.008141112618724558,
Co,103.55892917305663,,Zambia,7500.0,0.10176390773405698,
Co,0.01841047629743229,,Zimbabwe,100.0,0.0013568521031207597,
Ni,0.04521733386180474,987.725076746482,Albania,3700.0,0.0021264367816091955,1740000.0
Ni,112.9211586735368,,Australia,184900.0,0.10626436781609196,
Ni,2.5160523186682524,,Botswana,27600.0,0.015862068965517243,
Ni,11.232898959571935,,Brazil,58317.0,0.03351551724137931,
Ni,3.3029462280354073e-07,,Burma,10.0,5.747126436781609e-06,
Ni,214.63091962280356,,Canada,254915.0,0.1465028735632184,
Ni,14.826925617650945,,China,67000.0,0.038505747126436785,
Ni,19.009600000000002,,Colombia,75864.0,0.0436,
Ni,35.72466640243097,,Cuba,104000.0,0.059770114942528735,
Ni,7.3350694444444455,,Dominican Republic,47125.0,0.027083333333333334,
Ni,0.039655915576694414,,Finland,3465.0,0.0019913793103448277,
Ni,1.4830760338221691,,Greece,21190.0,0.012178160919540229,
Ni,173.512485136742,,Indonesia,229200.0,0.1317241379310345,
Ni,0.0001321178491214163,,Kazakhstan,200.0,0.00011494252873563218,
Ni,0.010940679085744483,,Kosovo,1820.0,0.0010459770114942528,
Ni,0.7753106123662308,,Macedonia,15321.0,0.008805172413793104,
Ni,0.0,,Madagascar,,,
Ni,2.1138855859426607e-05,,Morocco,80.0,4.597701149425287e-05,
Ni,51.90954054696789,,New Caledonia,125364.0,0.07204827586206897,
Ni,0.00019988109393579077,,Norway,246.0,0.0001413793103448276,
Ni,0.0,,Papua New Guinea,,,
Ni,76.61279561368742,,Philippines,152300.0,0.08752873563218391,
Ni,258.5257395296604,,Russia,279770.0,0.16078735632183908,
Ni,0.0,,Serbia and Montenegro,,,
Ni,4.56166127956137,,South Africa,37163.0,0.021358045977011495,
Ni,0.15147306117056414,,Spain,6772.0,0.0038919540229885056,
Ni,0.0008257365570088519,,Turkey,500.0,0.00028735632183908046,
Ni,0.47562425683709875,,Ukraine,12000.0,0.006896551724137931,
Ni,1.179845422116528,,Venezuela,18900.0,0.010862068965517242,
Ni,0.0,,Zambia,,,
Ni,0.24324108126873098,,Zimbabwe,8581.589,0.004931947701149425,
Cu,0.0,1576.9690162980717,Albania,,,15500000.0
Cu,1.351593756503642,,Argentina  ,180200.0,0.011625806451612904,
Cu,0.012893236212278877,,Armenia,17600.0,0.001135483870967742,
Cu,31.504682622268476,,Australia,870000.0,0.056129032258064517,
Cu,1.528557752341311e-05,,Bolivia,606.0,3.909677419354839e-05,
Cu,0.02397502601456816,,Botswana,24000.0,0.0015483870967741935,
Cu,1.7771126070343393,,Brazil ,206628.0,0.013330838709677419,
Cu,0.5036420395421437,,Bulgaria,110000.0,0.0070967741935483875,
Cu,0.0080420395421436,,Burma,13900.0,0.0008967741935483871,
Cu,14.797622060395422,,Canada,596249.0,0.03846767741935484,
Cu,1285.3381477627472,,Chile,5557000.0,0.35851612903225805,
Cu,37.249365244536946,,China,946000.0,0.06103225806451613,
Cu,4.588969823100936e-05,,Colombia  ,1050.0,6.774193548387096e-05,
Cu,0.9240790842872011,,Congo,149000.0,0.009612903225806452,
Cu,0.0,,Cuba ,,,
Cu,3.7460978147762755e-06,,Cyprus,300.0,1.935483870967742e-05,
Cu,0.0,,Dominican Republic,,,
Cu,0.0,,Ecuador,,,
Cu,0.007751188144692653,,Finland,13646.329,0.0008804083225806452,
Cu,0.005036420395421436,,Georgia,11000.0,0.0007096774193548388,
Cu,0.0,,Honduras  ,,,
Cu,0.047833922996878254,,India ,33900.0,0.0021870967741935486,
Cu,26.432866181061396,,Indonesia,796900.0,0.05141290322580645,
Cu,2.4984391259105103,,Iran,245000.0,0.015806451612903227,
Cu,0.0,,Japan,,,
Cu,8.0582726326743,,Kazakhstan  ,440000.0,0.02838709677419355,
Cu,0.00599375650364204,,North Korea,12000.0,0.0007741935483870968,
Cu,1.4984391259105095e-09,,South Korea,6.0,3.8709677419354837e-07,
Cu,0.16280444041623313,,Laos,62541.0,0.004034903225806452,
