Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
Be,1.5712168589629192,,Mozambique,45.0,0.012534818941504178,
Be,0.019397738999542214,,Portugal,5.0,0.001392757660167131,
Be,0.0,,Russia,,0.0,
Be,7123.548079235886,,United States,3030.0,0.8440111420612814,
Be,0.0,,Zambia,,0.0,
B,197.54536750694447,2937.8694616288585,Argentina,505.983,0.14055083333333335,3600.0
B,5.644584027777778,,Bolivia,85.53,0.023758333333333333,
B,285.1604492600309,,Chile,607.921,0.16886694444444444,
B,16.222993827160494,,China,145.0,0.04027777777777778,
B,0.0,,Germany,,0.0,
B,0.0,,Iran,,0.0,
B,0.6944444444444445,,Kazakhstan,30.0,0.008333333333333333,
B,27.046067006944444,,Peru,187.221,0.052005833333333334,
B,69.44444444444443,,Russia,300.0,0.08333333333333333,
B,2336.1111111111113,,Turkey,1740.0,0.48333333333333334,
B,0.0,,United States,,0.0,
N,0.000300081,1366.981,Afghanistan,22.0,0.0002,127000.0
N,,,Albania,,,
N,0.15500031,,Algeria,500.0,0.0039,
N,0.201438403,,Argentina,570.0,0.0045,
N,0.892801786,,Australia,1200.0,0.0094,
N,0.08487817,,Austria,370.0,0.0029,
N,0.094302189,,Bahrain,390.0,0.0031,
N,0.62000124,,Bangladesh,1000.0,0.0079,
N,0.425679187,,Belarus,829.0,0.0065,
N,0.427118854,,Belgium,830.0,0.0065,
N,,,Bosnia and Herzegovina,,,
N,0.559551119,,Brazil,950.0,0.0075,
N,0.02008804,,Bulgaria,180.0,0.0014,
N,0.000558001,,Burma,30.0,0.0002,
N,8.084395189,,Canada,3611.0,0.0284,
N,1108.83756,,China,42290.0,0.333,
N,,,Colombia,,,
N,0.059198338,,Croatia,309.0,0.0024,
N,0.000458702,,Cuba,27.0,0.0002,
N,0.022382045,,Czech Republic,190.0,0.0015,
N,,,Denmark,,,
N,1.986545973,,Egypt,1790.0,0.0141,
N,0.001550003,,Estonia,50.0,0.0004,
N,0.002898932,,Finland,68.0,0.0005,
N,5.468968938,,France,2970.0,0.0234,
N,0.013950028,,Germany,150.0,0.0012,
N,3.460625273,,Georgia,2363.0,0.0186,
N,0.010478021,,Greece,130.0,0.001,
N,0.027342055,,Hungary,210.0,0.0017,
N,,,Iceland,,,
N,77.77295555,,India,11200.0,0.0882,
N,13.11922624,,Indonesia,4600.0,0.0362,
N,2.48000496,,Iran,2000.0,0.0157,
N,0.000558001,,Iraq,30.0,0.0002,
N,,,Ireland,,,
N,,,Israel,,,
N,0.131192262,,Italy,460.0,0.0036,
N,0.646314713,,Japan,1021.0,0.008,
N,0.006200012,,"Korea, North",100.0,0.0008,
N,,,"Korea, Republic of",,,
N,0.136958274,,Kuwait,470.0,0.0037,
N,0.174158348,,Libya,530.0,0.0042,
N,0.138360568,,Lithuania,472.0,0.0037,
N,0.559551119,,Malaysia,950.0,0.0075,
N,0.45965624,,Mexico,861.0,0.0068,
N,2.008804018,,Netherlands,1800.0,0.0142,
N,0.009687519,,New Zealand,125.0,0.001,
N,,,Nigeria,,,
N,0.055800112,,Norway,300.0,0.0024,
N,0.62000124,,Oman,1000.0,0.0079,
N,3.423956848,,Pakistan,2350.0,0.0185,
N,1.55e-05,,Peru,5.0,0.0,
N,1.785485151,,Poland,1697.0,0.0134,
N,0.036912394,,Portugal,244.0,0.0019,
N,2.071786224,,Qatar,1828.0,0.0144,
N,0.000992002,,Romania,40.0,0.0003,
N,67.5891134,,Russia,10441.0,0.0822,
N,3.571207142,,Saudi Arabia,2400.0,0.0189,
N,0.001741583,,Serbia and Montenegro,53.0,0.0004,
N,0.041912084,,Slovakia,260.0,0.002,
N,0.161262323,,South Africa,510.0,0.004,
N,0.099200198,,Spain,400.0,0.0031,
N,0.000558001,,Switzerland,30.0,0.0002,
N,0.02008804,,Syria,180.0,0.0014,
N,,,Taiwan,,,
N,,,Tajikistan,,,
N,15.16642496,,Trinidad and Tobago,4946.0,0.0389,
N,0.203125522,,Turkey,572.0,0.0045,
N,0.04519809,,Turkmenistan,270.0,0.0021,
N,3.87500775,,Ukraine,2500.0,0.0197,
N,0.089528179,,United Arab Emirates,380.0,0.003,
N,0.7502015,,United Kingdom,1100.0,0.0087,
N,36.75987352,,United States,7700.0,0.0606,
N,0.62000124,,Uzbekistan,1000.0,0.0079,
N,0.834273669,,Venezuela,1160.0,0.0091,
N,0.055800112,,Vietnam,300.0,0.0024,
N,0.00012152,,Zimbabwe,14.0,0.0001,
K,142.733566,1333.670326,Belarus,2485.0,0.1195,20800.0
K,4.743181398,,Brazil,453.0,0.0218,
K,426.7799787,,Canada,4297.0,0.2066,
K,11.03645063,,Chile ,691.0,0.0332,
K,236.6863905,,China,3200.0,0.1538,
K,,,France ,,,
K,76.98375092,,Germany,1825.0,0.0877,
K,83.44119822,,Israel,1900.0,0.0913,
K,10.78238258,,Jordan,683.0,0.0328,
K,321.0643722,,Russia,3727.0,0.1792,
K,3.698224852,,Spain,400.0,0.0192,
K,,,Ukraine,,,
K,3.904424001,,United Kingdom,411.0,0.0198,
K,11.81640625,,United States,715.0,0.0344,
P,0.0,1849.3484285138102,Albania,,,49300.0
P,0.3827417516632448,,Algeria,305.0,0.006186612576064909,
P,1.360322404124271,,Australia,575.0,0.011663286004056795,
P,19.24948878621184,,Brazil,2163.0,0.04387423935091278,
P,0.0,,Burkina Faso,,0.0,
P,0.23698924908146093,,Canada,240.0,0.00486815415821501,
P,4.372616221420373e-05,,Chile,3.26,6.612576064908722e-05,
P,1333.0645260832177,,China,18000.0,0.36511156186612576,
P,0.0,,Christmas Island,,,
P,0.0008064217503466379,,Colombia,14.0,0.00028397565922920893,
P,14.35687453970187,,Egypt,1868.0,0.03789046653144016,
P,0.22528790490806383,,Finlande,234.0,0.004746450304259635,
P,0.39539352147097906,,India,310.0,0.006288032454361055,
P,0.0,,Indonesia,,,
P,0.015815740858839165,,Iran,62.0,0.001257606490872211,
P,0.0,,Iraq,,,
P,2.253043624948056,,Israel,740.0,0.015010141987829614,
P,11.751128373290982,,Jordan,1690.0,0.03427991886409736,
P,0.3225687001386552,,Kazakhstan,280.0,0.005679513184584178,
P,0.03713243008611432,,"Korea, North",95.0,0.0019269776876267748,
P,0.7485829738406659,,Mexico,426.547,0.008652068965517241,
P,148.1182806759131,,Morocco,6000.0,0.12170385395537525,
P,0.0,,Nauru,,,
P,0.00012355697822249837,,Pakistan,5.48,0.00011115618661257608,
P,0.0,,Peru,,,
P,2.388999749021802e-06,,Philippines,0.762,1.5456389452332656e-05,
P,50.40135939666487,,Russia,3500.0,0.07099391480730223,
P,0.0009257392542244568,,Saudi Arabia,15.0,,
P,0.32951791614036674,,Senegal,283.0,0.005740365111561866,
P,2.8962102292130396,,South Africa,839.0,0.017018255578093305,
P,0.00074984879592181,,Sri Lanka,13.5,0.0002738336713995943,
P,2.253043624948056,,Syria,740.0,0.015010141987829614,
P,0.0,,Tanzania,,0.0,
P,0.0,,Thailand,,0.0,
P,0.2781332159358813,,Togo,260.0,0.005273833671399594,
P,18.84229106065032,,Tunisia,2140.0,0.043407707910750506,
P,240.15568877057714,,United States,7640.0,0.15496957403651115,
P,0.0806421750346638,,Uzbekistan,140.0,0.002839756592292089,
P,0.03943406473591746,,Venezuela,97.9,0.0019858012170385396,
P,1.5511110928249034,,Vietnam,614.0,0.012454361054766733,
P,0.00016852568823570558,,Zimbabwe,6.4,0.00012981744421906695,
P,0.0,,Argentina,,,
P,0.0,,France,,,
P,0.0,,Germany,,,
P,0.0,,Luxembourg,,,
S,1.854063011132095,754.2545700690154,Australia,930.0,0.013616398243045388,68300.0
S,0.448625371444986,,Brazil,457.47,0.006697950219619327,
S,119.52283762318083,,Canada,7467.0,0.10932650073206442,
S,5.889326972340185,,Chile,1657.5,0.024267935578330894,
S,188.20786770963517,,China,9370.0,0.13718887262079063,
S,0.6603049589593752,,Finland,555.0,0.008125915080527086,
S,0.9057019565305936,,France,650.0,0.00951683748169839,
S,30.30446080057622,,Germany,3759.88,0.05504948755490483,
S,12.658176291402368,,India,2430.0,0.03557833089311859,
S,5.28394024296393,,Iran,1570.0,0.022986822840409957,
S,1.1738754825944446,,Italy,740.0,0.010834553440702782,
S,22.138140987710322,,Japan,3213.596,0.047051185944363104,
S,13.397957936843099,,Kazakhstan,2500.0,0.036603221083455345,
S,4.823264857263515,,South Korea,1500.0,0.021961932650073207,
S,1.3719508927327333,,Kuwait,800.0,0.01171303074670571,
S,7.022887999502667,,Mexico,1810.0,0.02650073206442167,
S,2.143673269894896,,Netherlands,1000.0,0.014641288433382138,
S,1.1586962179172502,,Poland,735.2,0.010764275256222549,
S,0.92800358875772,,Qatar,657.954,0.009633294289897511,
S,103.54477811909821,,Russia,6950.0,0.10175695461200586,
S,22.139270781699032,,Saudi Arabia,3213.678,0.04705238653001464,
S,0.6161054743177223,,South Africa,536.103,0.007849238653001463,
S,0.9680485499122164,,Spain,672.0,0.009838945827232796,
S,10.140914362396542,,United Arab Emirates,2175.0,0.03184480234260615,
S,171.3300849537717,,United States,8940.0,0.1308931185944363,
S,0.5796492521795799,,Uzbekistan,520.0,0.007613469985358712,
S,0.6964794453888515,,Venezuela,570.0,0.008345534407027818,
S,24.345482958869344,,Other,3370.0,0.0493411420204978,
Ca,0.7380640285306032,4126.070322022085,Australia,2500.0,0.00859106529209622,291000.0
Ca,0.06214706324311237,,Austria,725.443,0.002492931271477663,
Ca,0.6801998086938039,,Belgium,2400.0,0.008247422680412371,
Ca,0.009320475870738419,,Bosnia and Herzegovina,280.939,0.000965426116838488,
Ca,5.144011053246891,,Brazil,6600.0,0.02268041237113402,
Ca,0.10657330454245935,,Bulgaria,949.986,0.003264556701030928,
Ca,0.3026890329589872,,Canada,1601.0,0.005501718213058419,
Ca,0.07370012163295192,,Chile,790.0,0.0027147766323024057,
Ca,4041.6386202335816,,China,185000.0,0.6357388316151202,
Ca,0.0,,Colombia,,,
Ca,0.014466054959199821,,Croatia,350.0,0.0012027491408934709,
Ca,0.11809024456489649,,Czech Republic,1000.0,0.003436426116838488,
Ca,0.07557775652153377,,Egypt,800.0,0.0027491408934707906,
Ca,0.029522561141224122,,Finland,500.0,0.001718213058419244,
Ca,1.4466054959199826,,France,3500.0,0.012027491408934709,
Ca,4.173927631298165,,Germany,5945.186,0.020430192439862542,
Ca,0.0051994011125281936,,Hungary,209.831,0.0007210687285223367,
Ca,19.957251331467507,,India,13000.0,0.044673539518900345,
Ca,0.7982900532587002,,Iran,2600.0,0.008934707903780068,
Ca,0.005715567836940992,,Ireland,220.0,0.0007560137457044674,
Ca,0.021688078400585727,,Israel,428.552,0.0014726872852233678,
Ca,3.443511531512382,,Italy,5400.0,0.018556701030927835,
Ca,0.010628122010840686,,Jamaica,300.0,0.0010309278350515464,
Ca,5.374111784225504,,Japan,6746.0,0.02318213058419244,
Ca,0.07523426889148688,,Kazakhstan,798.18,0.0027428865979381442,
Ca,0.0,,South Korea,,,
Ca,0.11809024456489649,,Malaysia,1000.0,0.003436426116838488,
Ca,0.0,,Mexico,,,
Ca,0.005509618450419811,,Peru,216.0,0.0007422680412371134,
Ca,0.3428887235625465,,Poland,1704.0,0.005855670103092784,
Ca,0.3023110260861351,,Romania,1600.0,0.005498281786941581,
Ca,5.78642198367993,,Russia,7000.0,0.024054982817869417,
Ca,0.0,,Saudi Arabia,,,
Ca,0.007445258377203862,,Serbia,251.092,0.0008628591065292097,
Ca,0.08876713784674248,,Slovakia,867.0,0.0029793814432989693,
Ca,0.26570305027101704,,Slovenia,1500.0,0.005154639175257732,
Ca,0.22110807646768466,,South Africa,1368.344,0.0047022130584192445,
Ca,0.3826123923902647,,Spain,1800.0,0.006185567010309278,
Ca,0.042512488043362745,,Sweden,600.0,0.002061855670103093,
Ca,0.023913274524391542,,Taiwan,450.0,0.0015463917525773195,
Ca,0.07001570600252713,,Thailand,770.0,0.002646048109965636,
Ca,0.015818896800935275,,Tunisia,366.0,0.0012577319587628866,
Ca,1.7052231315171054,,Turkey,3800.0,0.013058419243986255,
Ca,1.986065469231587,,Ukraine,4101.0,0.01409278350515464,
Ca,0.0025518120948028484,,United Arab Emirates,147.0,0.0005051546391752577,
Ca,0.26570305027101704,,United Kingdom,1500.0,0.005154639175257732,
Ca,29.480048653180763,,United States,15800.0,0.05429553264604811,
Ca,0.018894439130383443,,Venezuela,400.0,0.0013745704467353953,
Ca,0.2962950366670209,,Vietnam,1584.0,0.005443298969072165,
Ca,0.0,,Zambia,,,
Ca,0.33727754750180095,,Other,1690.0,0.005807560137457045,
Ti,577.3188946,1255.779,Australia,1896000.0,0.24027,7890900.0
Ti,0.495340614,,Brazil,55537.0,0.00704,
Ti,93.98574227,,Canada,765000.0,0.09695,
Ti,2.014536547,,China,112000.0,0.01419,
Ti,,,Egypt,,,
Ti,83.48522747,,India,721000.0,0.09137,
Ti,0.013008407,,Indonesia,9000.0,0.00114,
Ti,0.100373513,,Kazakhstan,25000.0,0.00317,
Ti,4.277395559,,Madagascar,163200.0,0.02068,
Ti,0.049098744,,Malaysia,17485.0,0.00222,
Ti,35.97958564,,Mozambique,473324.0,0.05998,
Ti,72.3076331,,Norway,671000.0,0.08503,
Ti,1.002924208,,Sierra Leone,79025.0,0.01001,
Ti,239.0334979,,South Africa,1220000.0,0.15461,
Ti,2.497307447,,Sri Lanka,124700.0,0.0158,
Ti,50.36341369,,Ukraine,560000.0,0.07097,
Ti,14.45378582,,United States,300000.0,0.03802,
Ti,78.40081763,,Vietnam,698700.0,0.08854,
V,0.0,3637.4459,Australia,,,58800.0
V,2432.4355592577167,,China,29000.0,0.4931972789115646,
V,0.0,,Hungary,,,
V,0.0,,Kazakhstan,,,
V,608.1088898144292,,Russia,14500.0,0.2465986394557823,
V,595.84145784164,,South Africa,14353.0,0.2440986394557823,
V,0.90702947845805,,Japan,560.0,0.009523809523809525,
V,0.15300337822203716,,United States,230.0,0.0039115646258503405,
Cr,0.0011566904583988251,2313.555813426499,Afghanistan,6700.0,0.0003401015228426396,19700000.0
Cr,2.071816830219794,,Albania,283558.0,0.014393807106598985,
Cr,0.3668177638176712,,Australia,119314.0,0.006056548223350254,
Cr,3.4367889948207893,,Brazil,365210.0,0.018538578680203047,
Cr,0.0,,Burma,,,
Cr,1.0306887577623747,,China,200000.0,0.01015228426395939,
Cr,0.0,,Cuba,,,
Cr,1.5697037153495323,,Finland,246817.0,0.012528781725888324,
Cr,5.050374913035636e-05,,Greece,1400.0,7.106598984771574e-05,
Cr,427.46087247803354,,India,4073000.0,0.206751269035533,
Cr,0.0,,Indonesia,,,
Cr,1.8588069621994898,,Iran,268586.0,0.013633807106598984,
Cr,323.63462083537325,,Kazakhstan,3544000.0,0.1798984771573604,
Cr,0.0,,Macedonia,,,
Cr,0.4557963359014662,,Madagascar,133000.0,0.006751269035532995,
Cr,10.438540965343092,,Oman,636482.0,0.03230873096446701,
Cr,0.2087144734468809,,Pakistan,90000.0,0.004568527918781726,
Cr,0.0052853638073642704,,Philippines,14322.0,0.000727005076142132,
Cr,3.1026050658352444,,Russia,347000.0,0.017614213197969544,
Cr,1473.0547924410314,,South Africa,7560938.0,0.3838039593908629,
Cr,0.005113338890463552,,Sudan,14087.0,0.0007150761421319797,
Cr,63.837098715478376,,Turkey,1573993.0,0.07989812182741117,
Cr,0.014558811100517923,,United Arab Emirates,23770.0,0.0012065989847715737,
Cr,0.035475818109201473,,Vietnam,37105.0,0.001883502538071066,
Cr,0.9665085657708263,,Zimbabwe,193673.0,0.009831116751269036,
Mn,358.6498551178636,1361.6654493842846,Australia,2140.0,0.18938053097345134,11300.0
Mn,83.08403163912604,,Brazil,1030.0,0.09115044247787611,
Mn,4.620597540919415,,Burma,242.9,0.02149557522123894,
Mn,451.0924896233065,,China,2400.0,0.21238938053097345,
Mn,71.6045453833503,,Gabon,956.2,0.08461946902654868,
Mn,4.805019187093741,,Ghana,247.7,0.021920353982300883,
Mn,55.918631059597466,,India,845.0,0.0747787610619469,
Mn,10.149581016524396,,"Kazakhstan, crude ore",360.0,0.03185840707964602,
Mn,2.6226799279505046,,Malaysia,183.0,0.016194690265486724,
Mn,1.1011623528858954,,Mexico,118.578,0.01049362831858407,
Mn,282.71595269794034,,South Africa,1900.0,0.168141592920354,
Mn,7.869762706554939,,Ukraine,317.0,0.028053097345132744,
Mn,27.43114113117155,,Other,591.83464,0.05237474690265487,
Fe,0.004124231967006144,1649.9683274230886,Algeria,700.0,0.0006422018348623853,1090000.0
Fe,437.5389276996886,,Australia,228000.0,0.20917431192660552,
Fe,0.0034548726969447024,,Austria,640.682,0.0005877816513761468,
Fe,0.0,,Azerbaijan,,0.0,
Fe,0.003869068260247454,,Bosnia and Herzegovina,678.0,0.0006220183486238532,
Fe,332.34627995118257,,Brazil,198711.0,0.18230366972477063,
Fe,0.0,,Bulgaria,,,
Fe,3.3667199730662407,,Canada,20000.0,0.01834862385321101,
Fe,0.2109253093173975,,Chile,5006.0,0.004592660550458715,
Fe,659.8771147209832,,China,280000.0,0.25688073394495414,
Fe,0.0001996128272030974,,Colombia,154.0,0.00014128440366972477,
Fe,0.0,,Cuba,,,
Fe,0.020404418819964652,,Egypt,1557.0,0.0014284403669724772,
Fe,0.0,,France,,,
Fe,1.2274415823583875e-05,,Germany,38.188,3.5034862385321103e-05,
Fe,0.0026395084588839326,,Greece,560.0,0.0005137614678899083,
Fe,0.0,,Guatemala,,,
Fe,162.57185793283392,,India,138979.0,0.12750366972477065,
Fe,5.2604999579160005e-06,,Indonesia,25.0,2.293577981651376e-05,
Fe,2.154700782762394,,Iran,16000.0,0.014678899082568808,
Fe,0.0,,Japan,,,
Fe,1.3575456611396344,,Kazakhstan,12700.0,0.01165137614678899,
Fe,1.346687989226496e-07,,Kenya,4.0,,
Fe,0.018937799848497604,,"Korea, North",1500.0,0.0013761467889908258,
Fe,0.0006318996717448026,,"Korea, Republic of",274.0,0.00025137614678899083,
Fe,0.0,,Liberia,,,
Fe,0.0,,Macedonia,,,
Fe,0.005910647251914823,,Malaysia,838.0,0.0007688073394495413,
Fe,0.3937850349297198,,Mauritania,6840.0,0.0062752293577981655,
Fe,0.41318948110428416,,Mexico,7006.5,0.006427981651376147,
Fe,0.006562486322700111,,Mongolia,883.0,0.0008100917431192661,
Fe,2.1200962966080294e-06,,Morocco,15.871,1.4560550458715596e-05,
Fe,0.012120191903038466,,New Zealand,1200.0,0.0011009174311926607,
Fe,1.1522599107819204e-05,,Nigeria,37.0,3.3944954128440365e-05,
Fe,0.006757141654742866,,Norway,896.0,0.0008220183486238532,
Fe,0.00023473613332211098,,Pakistan,167.0,0.00015321100917431194,
Fe,0.07615574446595405,,Peru,3008.0,0.002759633027522936,
Fe,8.4167999326656e-07,,Portugal,10.0,9.174311926605504e-06,
Fe,0.0,,Romania,,,
Fe,23.82156384142749,,Russia,53200.0,0.048807339449541284,
Fe,0.0,,Serbia and Montenegro,,,
Fe,0.0,,Slovakia,,,
Fe,0.0,,Sierra Leone,,,
Fe,10.19308139045535,,South Africa,34800.0,0.031926605504587154,
Fe,1.259542875178857,,Sweden,12233.0,0.011222935779816513,
Fe,0.0005646073562831411,,Thailand,259.0,0.00023761467889908257,
Fe,0.0,,Togo,,,
Fe,5.252924837976601e-05,,Tunisia,79.0,7.247706422018348e-05,
Fe,0.056155954885952354,,Turkey,2583.0,0.0023697247706422017,
Fe,0.0,,Uganda,,,
Fe,11.274808517801532,,Ukraine,36600.0,0.03357798165137615,
Fe,0.0,,United Kingdom,,,
Fe,2.3193333894453327,,United States,16600.0,0.015229357798165137,
Fe,0.6196145105630839,,Venezuela,8580.0,0.007871559633027523,
Fe,0.03052874547597003,,Vietnam,1904.5,0.0017472477064220183,
Fe,0.0,,Zimbabwe,,,
Co,29.351535438212444,2754.383648111641,Australia,4345.0,0.05417705735660848,80200.0
Co,0.18184588404300966,,Botswana,342.0,0.0042643391521197,
Co,6.694027089383772,,Brazil,2075.0,0.025872817955112218,
Co,23.878211267342866,,Canada,3919.0,0.04886533665835412,
Co,55.96980118282847,,China,6000.0,0.07481296758104738,
Co,2487.546719236821,,DR of the Congo,40000.0,0.49875311720698257,
Co,32.897805361906954,,Cuba,4600.0,0.057356608478802994,
Co,0.0011333884739522762,,Finland,27.0,0.00033665835411471323,
Co,2.238792047313139,,Indonesia,1200.0,0.014962593516209476,
Co,0.0,,Kazakhstan,,,
Co,0.0,,Madagascar,,,
Co,10.590885628820716,,Morocco,2610.0,0.03254364089775561,
Co,6.218866798092052,,New Caledonia,2000.0,0.02493765586034913,
Co,0.0,,Norway,,,
Co,0.0,,Papua New Guinea,,,
Co,3.047244731065105,,Philippines,1400.0,0.017456359102244388,
Co,57.85100838925131,,Russia,6100.0,0.07605985037406483,
Co,0.5785100838925131,,South Africa,610.0,0.007605985037406484,
Co,0.0,,Vietnam,,,
Co,37.32874795554754,,Zambia,4900.0,0.06109725685785536,
Co,0.008513628646588018,,Zimbabwe,74.0,0.0009226932668329177,
Ni,0.005029928072028571,1039.2437994819174,Albania,1000.0,0.0007092198581560284,1410000.0
Ni,136.93979176097784,,Australia,165000.0,0.11702127659574468,
Ni,4.11284153211609,,Botswana,28595.0,0.02028014184397163,
Ni,8.479661390272119,,Brazil,41059.0,0.02911985815602837,
Ni,5.02992807202857e-07,,Burma,10.0,7.092198581560284e-06,
Ni,91.72069498013178,,Canada,135037.0,0.0957709219858156,
Ni,36.17041396308033,,China,84800.0,0.060141843971631206,
Ni,32.11111111111111,,Colombia,79900.0,0.056666666666666664,
Ni,24.64664755294,,Cuba,70000.0,0.04964539007092199,
Ni,0.0012574820180071427,,Dominican Republic,500.0,0.0003546099290780142,
Ni,0.09737940747447311,,Finland,4400.0,0.003120567375886525,
Ni,0.5236215934812133,,Greece,10203.0,0.007236170212765958,
Ni,0.0,,Guatemala,,,
Ni,206.8700769578995,,Indonesia,202800.0,0.14382978723404255,
Ni,0.0012574820180071427,,Kazakhstan,500.0,0.0003546099290780142,
Ni,0.5464459986922187,,Kosovo,10423.0,0.0073921985815602834,
Ni,0.6958636084703989,,Macedonia,11762.0,0.008341843971631206,
Ni,0.0,,Madagascar,,,
Ni,0.0027025250238921585,,Morocco,733.0,0.0005198581560283688,
Ni,46.01745989135356,,New Caledonia,95649.0,0.06783617021276596,
Ni,0.0005678587596197375,,Norway,336.0,0.00023829787234042553,
Ni,0.0,,Papua New Guinea,,,
Ni,98.22637460892311,,Philippines,139744.0,0.09910921985815603,
Ni,344.723744685881,,Russia,261791.0,0.18566737588652482,
Ni,0.0,,Serbia and Montenegro,,,
Ni,6.023369171570846,,South Africa,34605.0,0.02454255319148936,
Ni,0.32473831799205266,,Spain,8035.0,0.005698581560283688,
Ni,0.007231029626276345,,Turkey,1199.0,0.000850354609929078,
Ni,0.0,,Ukraine,,,
Ni,0.0,,United States,,,
Ni,0.8764146672702581,,Venezuela,13200.0,0.009361702127659575,
Ni,0.0,,Vietnam,,,
Ni,0.0003943463608470399,,Zambia,280.0,0.00019858156028368794,
Ni,0.11870712740807807,,Zimbabwe,4858.0,0.0034453900709219857,
Cu,2.6325062500000006e-06,14.441457590535547,Albania,2596.0,1.6225e-05,160000000.0
Cu,0.00799727775625,,Argentina  ,143084.0,0.000894275,
Cu,0.00021084855039062497,,Armenia,23233.0,0.00014520625,
Cu,0.28488906250000007,,Australia,854000.0,0.0053375,
Cu,0.0,,Azerbaijan,,,
Cu,1.5625e-08,,Bolivia,200.0,1.25e-06,
Cu,0.00031940391601562496,,Botswana,28595.0,0.00017871875,
Cu,0.018596776899999997,,Brazil ,218192.0,0.0013637,
Cu,0.004306640625,,Bulgaria,105000.0,0.00065625,
Cu,4.785156249999999e-06,,Burma,3500.0,2.1875e-05,
Cu,0.09211224999999999,,Canada,485600.0,0.003035,
Cu,11.367012250000002,,Chile,5394400.0,0.033715,
Cu,0.4472265624999999,,China,1070000.0,0.0066875,
Cu,6.113285156250001e-07,,Colombia  ,1251.0,7.81875e-06,
Cu,0.04253906250000001,,Congo,330000.0,0.0020625,
Cu,0.0,,Cuba ,,,
Cu,2.2126562500000003e-06,,Cyprus,2380.0,1.4875e-05,
Cu,6.537733164062502e-05,,Dominican Republic,12937.0,8.085625e-05,
Cu,0.0,,Ecuador,,,
Cu,8.326562499999999e-05,,Finland,14600.0,9.125e-05,
Cu,3.7515625000000006e-05,,Georgia,9800.0,6.125e-05,
Cu,0.0,,Honduras  ,,,
Cu,0.00033994140624999997,,India ,29500.0,0.000184375,
Cu,0.38947740660156255,,Indonesia,998530.0,0.0062408125,
Cu,0.027019140624999997,,Iran,263000.0,0.00164375,
Cu,0.0,,Japan,,,
Cu,0.07735351562500001,,Kazakhstan  ,445000.0,0.00278125,
Cu,5.625e-05,,North Korea,12000.0,7.5e-05,
Cu,0.0,,South Korea,,,
Cu,0.00577410015625,,Laos,121580.0,0.000759875,
