Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
B,1.5995350743801653,,Bolivia,62.604,0.012647272727272727,
B,86.61517252892561,,Chile,460.683,0.09306727272727272,
B,7.999183756759514,,China,140.0,0.028282828282828285,
B,0.0,,Germany,,0.0,
B,0.0010447913478216508,,Iran,1.6,0.00032323232323232324,
B,0.36730945821854916,,Kazakhstan,30.0,0.006060606060606061,
B,5.8769513314967865,,Peru,120.0,0.024242424242424242,
B,65.29945923885319,,Russia,400.0,0.08080808080808081,
B,1557.0230439869404,,Turkey,1953.227,0.3945913131313131,
B,538.2006310229567,,United States,1148.358,0.23199151515151514,
N,0.000268745,1240.560554,Afghanistan,20.0,0.0002,1222000.0
N,6.71862e-05,,Albania,10.0,0.0001,
N,0.203238377,,Algeria,550.0,0.0045,
N,0.288057448,,Argentina,655.0,0.0054,
N,0.419309325,,Australia,790.0,0.0065,
N,0.130072561,,Austria,440.0,0.0036,
N,0.073052785,,Bahrain,330.0,0.0027,
N,1.279494759,,Bangladesh,1380.0,0.0113,
N,0.402496641,,Belarus,774.0,0.0063,
N,0.496909433,,Belgium,860.0,0.007,
N,1.67966e-07,,Bosnia and Herzegovina,1.0,0.0,
N,0.606355818,,Brazil,950.0,0.0078,
N,0.06879871,,Bulgaria,320.0,0.0026,
N,0.000604676,,Burma,30.0,0.0002,
N,11.29400699,,Canada,4100.0,0.0336,
N,962.5251948,,China,37850.0,0.3102,
N,0.0,,Colombia,,,
N,0.06879871,,Croatia,320.0,0.0026,
N,0.000522984,,Cuba,28.0,0.0002,
N,0.0419914,,Czech Republic,250.0,0.002,
N,1.71997e-06,,Denmark,2.0,0.0,
N,1.807041118,,Egypt,1640.0,0.0134,
N,0.019416823,,Estonia,170.0,0.0014,
N,0.002666622,,Finland,63.0,0.0005,
N,0.977180865,,France,1206.0,0.0099,
N,0.011354475,,Germany,130.0,0.0011,
N,5.225301336,,Georgia,2789.0,0.0229,
N,0.011354475,,Greece,130.0,0.0011,
N,0.050809594,,Hungary,275.0,0.0023,
N,,,Iceland,,,
N,78.36603064,,India,10800.0,0.0885,
N,13.00725611,,Indonesia,4400.0,0.0361,
N,0.699005644,,Iran,1020.0,0.0084,
N,0.000604676,,Iraq,30.0,0.0002,
N,,,Ireland,,,
N,,,Israel,,,
N,0.185182075,,Italy,525.0,0.0043,
N,0.788238325,,Japan,1083.0,0.0089,
N,0.006718624,,"Korea, North",100.0,0.0008,
N,0.018291454,,"Korea, Republic of",165.0,0.0014,
N,0.14625609,,Kuwait,467.0,0.0038,
N,0.172701559,,Libya,507.0,0.0042,
N,0.124227358,,Lithuania,430.0,0.0035,
N,0.568664338,,Malaysia,920.0,0.0075,
N,0.119988417,,Mexico,423.0,0.0035,
N,1.941682343,,Netherlands,1700.0,0.0139,
N,0.009674819,,New Zealand,120.0,0.001,
N,0.060467616,,Nigeria,300.0,0.0025,
N,0.258263908,,Norway,620.0,0.0051,
N,3.00255039,,Pakistan,2114.0,0.0173,
N,1.67966e-05,,Peru,5.0,0.0,
N,2.906583394,,Poland,2080.0,0.017,
N,0.04,,Portugal,244.0,0.002,
N,2.066957721,,Qatar,1754.0,0.0144,
N,1.13544746,,Romania,1300.0,0.0107,
N,67.18624026,,Russia,10000.0,0.082,
N,2.128728836,,Saudi Arabia,1780.0,0.0146,
N,0.008278017,,Serbia and Montenegro,111.0,0.0009,
N,0.037432734,,Slovakia,236.0,0.0019,
N,0.142166084,,South Africa,460.0,0.0038,
N,0.142166084,,Spain,460.0,0.0038,
N,0.000687987,,Switzerland,32.0,0.0003,
N,0.009674819,,Syria,120.0,0.001,
N,8.12954e-05,,Taiwan,11.0,0.0001,
N,0.001360521,,Tajikistan,45.0,0.0004,
N,18.07922518,,Trinidad and Tobago,5187.0,0.0425,
N,0.062343131,,Turkey,305.0,0.0025,
N,0.03251814,,Turkmenistan,220.0,0.0018,
N,12.42273582,,Ukraine,4300.0,0.0352,
N,0.087073367,,United Arab Emirates,360.0,0.003,
N,0.783660306,,United Kingdom,1080.0,0.0089,
N,46.70938189,,United States,8338.0,0.0683,
N,0.520290245,,Uzbekistan,880.0,0.0072,
N,0.544208546,,Venezuela,900.0,0.0074,
N,0.03251814,,Vietnam,220.0,0.0018,
N,0.000604676,,Zimbabwe,30.0,0.0002,
K,205.3879066,1763.115927,Belarus,4844.0,0.14331,33800.0
K,1.43482832,,Brazil,405.0,0.01198,
K,900.0,,Canada,10140.0,0.3,
K,2.6152057,,Chile ,547.0,0.01617,
K,19.69468856,,China,1500.0,0.04438,
K,,,France ,,,
K,117.4997631,,Germany,3664.0,0.1084,
K,43.30262981,,Israel,2224.0,0.0658,
K,10.88219075,,Jordan,1115.0,0.03299,
K,445.1101239,,Russia,7131.0,0.21098,
K,2.894025069,,Spain,575.0,0.01701,
K,0.001502136,,Ukraine,13.0,0.00039,
K,1.688461889,,United Kingdom,439.0,0.01299,
K,12.60460068,,United States,1200.0,0.0355,
P,0.0,1402.6470852976943,Albania,,,46980.0
P,0.3062814334913492,,Algeria,260.0,0.005534269902085994,
P,2.616984555985256,,Australia,760.0,0.016177096636866752,
P,19.04064680839341,,Brazil,2050.0,0.043635589612601104,
P,1.9142589593209322e-06,,Burkina Faso,0.65,1.3835674755214985e-05,
P,0.3302946228035407,,Canada,270.0,0.005747126436781609,
P,0.0001149980037337338,,Chile,5.038,0.00010723712217965092,
P,377.6726453164948,,China,9130.0,0.19433801617709665,
P,0.0,,Christmas Island,,,
P,0.00028997058792080396,,Colombia,8.0,0.00017028522775649213,
P,4.649356691189117,,Egypt,1013.0,0.021562366964665815,
P,0.41049414431582426,,Finlande,301.0,0.006406981694338016,
P,0.5709928647299893,,India,355.0,0.007556406981694338,
P,0.0,,Indonesia,,,
P,0.007249264698020099,,Iran,40.0,0.0008514261387824606,
P,0.0,,Iraq,,0.0,
P,3.588839104563575,,Israel,890.0,0.018944231587909748,
P,18.855337479550276,,Jordan,2040.0,0.04342273307790549,
P,0.13875545711054094,,Kazakhstan,175.0,0.003724989357173265,
P,0.040890383687269626,,"Korea, North",95.0,0.002022137079608344,
P,0.0,,Mexico,,,
P,383.069383074888,,Morocco,9195.0,0.19572158365261813,
P,4.077711392636306e-05,,Nauru,3.0,6.385696040868455e-05,
P,0.0,,Pakistan,,,
P,0.0008880349255074622,,Peru,14.0,0.00029799914857386124,
P,2.4526440084555424e-06,,Philippines,0.73575,1.5660919540229885e-05,
P,72.49264698020102,,Russia,4000.0,0.08514261387824607,
P,1.1508932634576707,,Senegal,504.0,0.010727969348659003,
P,4.01192884629221,,South Africa,941.0,0.020029799914857385,
P,0.0009525986892242036,,Sri Lanka,14.5,0.00030864197530864197,
P,5.2847139648566515,,Syria,1080.0,0.022988505747126436,
P,1.9980785823917895e-05,,Tanzania,2.1,4.469987228607918e-05,
P,3.7190358985400173e-06,,Thailand,0.906,1.9284802043422735e-05,
P,1.0482482061241425,,Togo,481.0,0.010238399318859089,
P,26.097352912872356,,Tunisia,2400.0,0.05108556832694764,
P,480.67155738309515,,United States,10300.0,0.2192422307364836,
P,0.0470459608818803,,Uzbekistan,101.9,0.0021690080885483185,
P,0.05482256427877699,,Venezuela,110.0,0.0023414218816517666,
P,0.46395294067328635,,Vietnam,320.0,0.006811409110259685,
P,0.0009657832893937277,,Zimbabwe,14.6,0.0003107705406555981,
P,0.0,,Argentina,,,
P,0.00028997058792080396,,France,8.0,0.00017028522775649213,
P,0.0,,Germany,,,
P,0.022200873137686556,,Luxembourg,70.0,0.001489995742869306,
S,1.899708465,778.5899,Australia,940.0,0.01378,68200.0
S,0.342276468,,Brazil,399.0,0.00585,
S,173.1037938,,Canada,8973.0,0.13157,
S,5.747338344,,Chile,1635.0,0.02397,
S,127.8026935,,China,7710.0,0.11305,
S,0.880625382,,Finland,640.0,0.00938,
S,0.815816857,,France,616.0,0.00903,
S,32.3163909,,Germany,3877.0,0.05685,
S,2.745289428,,India,1130.0,0.01657,
S,4.582863924,,Iran,1460.0,0.02141,
S,1.183692951,,Italy,742.0,0.01088,
S,22.79292404,,Japan,3256.0,0.04774,
S,8.816197401,,Kazakhstan,2025.0,0.02969,
S,6.213396858,,South Korea,1700.0,0.02493,
S,1.502601457,,Kuwait,836.0,0.01226,
S,6.712809917,,Mexico,1767.0,0.02591,
S,0.629253704,,Netherlands,541.0,0.00793,
S,3.522501526,,Poland,1280.0,0.01877,
S,103.8486511,,Russia,6950.0,0.10191,
S,15.87122789,,Saudi Arabia,2717.0,0.03984,
S,1.294656909,,South Africa,776.0,0.01138,
S,0.807889939,,Spain,613.0,0.00899,
S,8.175239291,,United Arab Emirates,1950.0,0.02859,
S,194.034279,,United States,9500.0,0.1393,
S,0.58135035,,Uzbekistan,520.0,0.00762,
S,1.375977159,,Venezuela,800.0,0.01173,
S,50.99048856,,Other,4870.0,0.07141,
Ca,0.308641975308642,3213.5412738440823,Australia,1500.0,0.005555555555555556,270000.0
Ca,0.02899830567901234,,Austria,459.78,0.0017028888888888888,
Ca,0.7256515775034293,,Belgium,2300.0,0.008518518518518519,
Ca,0.004745679012345679,,Bosnia and Herzegovina,186.0,0.0006888888888888888,
Ca,5.795610425240055,,Brazil,6500.0,0.024074074074074074,
Ca,0.2507412894375857,,Bulgaria,1352.0,0.0050074074074074075,
Ca,0.7187271604938272,,Canada,2289.0,0.008477777777777779,
Ca,0.04938271604938271,,Chile,600.0,0.0022222222222222222,
Ca,3086.41975308642,,China,150000.0,0.5555555555555556,
Ca,0.0,,Colombia,,,
Ca,0.008573388203017835,,Croatia,250.0,0.000925925925925926,
Ca,0.2011688614540466,,Czech Republic,1211.0,0.004485185185185185,
Ca,0.0877914951989026,,Egypt,800.0,0.002962962962962963,
Ca,0.02536351165980795,,Finland,430.0,0.0015925925925925925,
Ca,1.4938271604938274,,France,3300.0,0.012222222222222223,
Ca,6.385916186556927,,Germany,6823.0,0.02527037037037037,
Ca,0.03429355281207134,,Hungary,500.0,0.001851851851851852,
Ca,16.59807956104253,,India,11000.0,0.040740740740740744,
Ca,0.8573388203017831,,Iran,2500.0,0.009259259259259259,
Ca,0.0037751466716049393,,Israel,165.894,0.0006144222222222223,
Ca,5.4444444444444455,,Italy,6300.0,0.023333333333333334,
Ca,0.00998097202318244,,Jamaica,269.743,0.000999048148148148,
Ca,10.814833932072567,,Japan,8879.197,0.032885914814814815,
Ca,0.06757400250000001,,Kazakhstan,701.865,0.0025995000000000002,
Ca,1.7777777777777781,,South Korea,3600.0,0.013333333333333334,
Ca,0.0672153635116598,,Malaysia,700.0,0.0025925925925925925,
Ca,5.795610425240055,,Mexico,6500.0,0.024074074074074074,
Ca,0.006364493827160494,,Peru,215.4,0.0007977777777777778,
Ca,0.41961604938271607,,Poland,1749.0,0.006477777777777778,
Ca,0.44001111111111113,,Romania,1791.0,0.006633333333333333,
Ca,9.223593964334706,,Russia,8200.0,0.03037037037037037,
Ca,0.017777777777777778,,Saudi Arabia,360.0,0.0013333333333333333,
Ca,0.02194787379972565,,Serbia,400.0,0.0014814814814814814,
Ca,0.12275939643347052,,Slovakia,946.0,0.0035037037037037038,
Ca,0.308641975308642,,Slovenia,1500.0,0.005555555555555556,
Ca,0.2754305898491084,,South Africa,1417.0,0.0052481481481481485,
Ca,0.45337777777777777,,Spain,1818.0,0.006733333333333333,
Ca,0.07511659807956104,,Sweden,740.0,0.0027407407407407406,
Ca,0.027027238222359393,,Taiwan,443.879,0.0016439962962962963,
Ca,0.0877914951989026,,Thailand,800.0,0.002962962962962963,
Ca,0.02466063100137174,,Tunisia,424.0,0.0015703703703703704,
Ca,1.7777777777777781,,Turkey,3600.0,0.013333333333333334,
Ca,0.5486968449931414,,United Kingdom,2000.0,0.007407407407407408,
Ca,54.86968449931412,,United States,20000.0,0.07407407407407407,
Ca,0.02194787379972565,,Venezuela,400.0,0.0014814814814814814,
Ca,0.41387777777777773,,Vietnam,1737.0,0.0064333333333333334,
Ca,0.0044444444444444444,,Zambia,180.0,0.0006666666666666666,
Ca,0.42491083676268854,,Other,1760.0,0.006518518518518518,
Ti,737.4582,1420.283,Australia,2257000.0,0.27156,83111000.0
Ti,1.018741,,Brazil,83887.0,0.01009,
Ti,107.0708,,Canada,860000.0,0.10348,
Ti,117.2625,,China,900000.0,0.10829,
Ti,,,Egypt,,,
Ti,72.17831,,India,706100.0,0.08496,
Ti,0.014477,,Kazakhstan,10000.0,0.0012,
Ti,0.211208,,Malaysia,38196.0,0.0046,
Ti,94.98266,,Norway,810000.0,0.09746,
Ti,186.4945,,South Africa,1135000.0,0.13656,
Ti,0.406655,,Sri Lanka,53000.0,0.00638,
Ti,27.39383,,Ukraine,435000.0,0.05234,
Ti,36.19214,,United States,500000.0,0.06016,
Ti,39.5984,,Vietnam,523000.0,0.06293,
V,0.03143705,3235.735,Australia,100.0,0.0018,56400.0
V,908.530758,,China,17000.0,0.3014,
V,,,Hungary,,,
V,3.143705045,,Kazakhstan,1000.0,0.0177,
V,716.7961873,,Russia,15100.0,0.2677,
V,1606.247221,,South Africa,22604.0,0.4008,
V,0.985865902,,Japan,560.0,0.0099,
V,0.0,,United States,,,
Cr,0.0012609896918402775,2255.264889161458,Afghanistan,6818.0,0.00035510416666666665,19200000.0
Cr,0.90618500390625,,Albania,182772.0,0.009519375,
Cr,1.586878207058377,,Australia,241865.0,0.012597135416666667,
Cr,10.311256867296008,,Brazil,616534.0,0.032111145833333334,
Cr,4.560004340277777e-06,,Burma,410.0,2.1354166666666666e-05,
Cr,1.0850694444444442,,China,200000.0,0.010416666666666666,
Cr,0.03135850694444444,,Cuba,34000.0,0.0017708333333333332,
Cr,8.847619265652128,,Finland,571103.0,0.029744947916666667,
Cr,6.103515625e-05,,Greece,1500.0,7.8125e-05,
Cr,287.4370563759766,,India,3255162.0,0.1695396875,
Cr,0.0,,Indonesia,,,
Cr,1.3558055275878906,,Iran,223563.0,0.01164390625,
Cr,347.90837300792094,,Kazakhstan,3581242.0,0.18652302083333333,
Cr,0.0,,Macedonia,,,
Cr,0.5381368654785157,,Madagascar,140847.0,0.00733578125,
Cr,0.06890625,,Oman,50400.0,0.002625,
Cr,0.5976578402777778,,Pakistan,148432.0,0.0077308333333333335,
Cr,0.039338177110460074,,Philippines,38081.0,0.0019833854166666667,
Cr,16.167100694444443,,Russia,772000.0,0.04020833333333333,
Cr,1547.1111111111106,,South Africa,7552000.0,0.3933333333333333,
Cr,0.012719610351562497,,Sudan,21654.0,0.0011278125,
Cr,12.854353681884765,,Turkey,688377.0,0.03585296875,
Cr,0.0,,United Arab Emirates,,,
Cr,0.16893384399414063,,Vietnam,78915.0,0.00411015625,
Cr,18.23570229516602,,Zimbabwe,819903.0,0.04270328125,
Mn,185.95041322314046,1220.0295960664466,Australia,1500.0,0.13636363636363635,11000.0
Mn,155.11570247933886,,Brazil,1370.0,0.12454545454545454,
Mn,185.95041322314046,,China,1500.0,0.13636363636363635,
Mn,148.83999999999997,,Gabon,1342.0,0.122,
Mn,29.752066115702476,,Ghana,600.0,0.05454545454545454,
Mn,70.99992722115701,,India,926.876,0.08426145454545454,
Mn,24.09917355371901,,"Kazakhstan, crude ore",540.0,0.04909090909090909,
Mn,1.4590882961983471,,Mexico,132.872,0.012079272727272728,
Mn,364.46280991735546,,South Africa,2100.0,0.19090909090909092,
Mn,49.000000000000014,,Ukraine,770.0,0.07,
Mn,4.400002036694261,,Other,230.7380000000012,0.020976181818181925,
Fe,0.009005852396893544,1373.095531806731,Algeria,800.0,0.0009489916963226571,843000.0
Fe,373.8695192704134,,Australia,163000.0,0.1933570581257414,
Fe,0.006229272655502225,,Austria,665.344,0.0007892574139976275,
Fe,1.8746948212127225e-07,,Azerbaijan,3.65,4.3297746144721235e-06,
Fe,0.031661199832828855,,Bosnia and Herzegovina,1500.0,0.0017793594306049821,
Fe,491.49785451045454,,Brazil,186891.0,0.22169750889679715,
Fe,0.0,,Bulgaria,,,
Fe,5.259486596055155,,Canada,19333.0,0.022933570581257414,
Fe,0.3117633991736568,,Chile,4706.956,0.005583577698695137,
Fe,267.9803953850635,,China,138000.0,0.16370106761565836,
Fe,0.0014863174365966885,,Colombia,325.0,0.00038552787663107945,
Fe,0.009005852396893544,,Egypt,800.0,0.0009489916963226571,
Fe,0.0,,France,,,
Fe,2.010612834183964e-05,,Germany,37.8,4.483985765124555e-05,
Fe,0.004652437419879575,,Greece,575.0,0.0006820877817319098,
Fe,7.49877928485089e-07,,Guatemala,7.3,8.659549228944247e-06,
Fe,133.76856929370194,,India,97500.0,0.11565836298932385,
Fe,4.764095917956683e-06,,Indonesia,18.4,2.1826809015421113e-05,
Fe,1.1398031939818394,,Iran,9000.0,0.010676156583629894,
Fe,0.0,,Japan,,,
Fe,1.7337673028457086,,Kazakhstan,11100.0,0.013167259786476869,
Fe,0.0,,Kenya,,,
Fe,0.027580422965486476,,"Korea, North",1400.0,0.00166073546856465,
Fe,0.00019926855592563975,,"Korea, Republic of",119.0,0.00014116251482799525,
Fe,5.065791973252618e-07,,Macedonia,6.0,7.1174377224199285e-06,
Fe,0.0041185029458987495,,Malaysia,541.0,0.000641755634638197,
Fe,0.7376018259365735,,Mauritania,7240.0,0.008588374851720048,
Fe,0.6918766367081357,,Mexico,7012.0,0.00831791221826809,
Fe,0.00016718520676170656,,Mongolia,109.0,0.00012930011862396205,
Fe,3.9527249035740566e-07,,Morocco,5.3,6.287069988137603e-06,
Fe,0.022340142602044043,,New Zealand,1260.0,0.001494661921708185,
Fe,6.810675875150741e-06,,Nigeria,22.0,2.609727164887307e-05,
Fe,0.002482238066893783,,Norway,420.0,0.000498220640569395,
Fe,8.794777731341352e-06,,Pakistan,25.0,2.9655990510083035e-05,
Fe,0.3026957611985664,,Peru,4638.0,0.005501779359430605,
Fe,1.4071644370146159e-06,,Portugal,10.0,1.1862396204033214e-05,
Fe,6.716026090235826e-05,,Romania,69.085,8.195136417556346e-05,
Fe,44.2864198781677,,Russia,56100.0,0.06654804270462633,
Fe,0.0,,Serbia and Montenegro,,,
Fe,0.00046610914811672156,,Slovakia,182.0,0.00021589561091340452,
Fe,8.794777731341354,,South Africa,25000.0,0.02965599051008304,
Fe,3.294031230607515,,Sweden,15300.0,0.018149466192170817,
Fe,0.00018934804664468677,,Thailand,116.0,0.0001376037959667853,
Fe,0.00016413165993338483,,Tunisia,108.0,0.00012811387900355873,
Fe,0.08446504533180234,,Turkey,2450.0,0.0029062870699881377,
Fe,0.0,,Uganda,,,
Fe,19.999887426845042,,Ukraine,37700.0,0.04472123368920522,
Fe,0.0,,United Kingdom,,,
Fe,16.46056863427882,,United States,34201.881,0.04057162633451957,
Fe,2.758042296548647,,Venezuela,14000.0,0.0166073546856465,
Fe,0.003584358663700363,,Vietnam,504.7,0.0005986951364175563,
Fe,0.0005628657748058465,,Zimbabwe,200.0,0.00023724792408066428,
Co,49.55987240769317,1926.5808602130298,Australia,4590.0,0.07039877300613497,65200.0
Co,0.25,,Botswana,326.0,0.005,
Co,4.610636456020174,,Brazil,1400.0,0.02147239263803681,
Co,78.23565292257894,,Canada,5767.0,0.08845092024539877,
Co,10.373932026045392,,China,2100.0,0.032208588957055216,
Co,1412.007414656178,,DR of the Congo,24500.0,0.37576687116564417,
Co,54.15334600474236,,Cuba,4798.0,0.07358895705521472,
Co,0.02352365538785803,,Finland,100.0,0.0015337423312883436,
Co,6.022055779291656,,Indonesia,1600.0,0.024539877300613498,
Co,0.0,,Kazakhstan,,,
Co,6.022055779291656,,Morocco,1600.0,0.024539877300613498,
Co,7.36140097482028,,New Caledonia,1769.0,0.0271319018404908,
Co,0.0,,Norway,,,
Co,0.21171289849072228,,Philippines,300.0,0.004601226993865031,
Co,93.36538823440851,,Russia,6300.0,0.09662576687116564,
Co,0.9042493131092628,,South Africa,620.0,0.00950920245398773,
Co,203.45609544958413,,Zambia,9300.0,0.14263803680981596,
Co,0.02352365538785803,,Zimbabwe,100.0,0.0015337423312883436,
Ni,4.6913116907487334e-07,1010.891220807603,Albania,10.0,6.849315068493151e-06,1460000.0
Ni,167.40106023644205,,Australia,188900.0,0.1293835616438356,
Ni,7.2475277960217666,,Botswana,39305.0,0.026921232876712328,
Ni,25.827280934509282,,Brazil,74198.0,0.05082054794520548,
Ni,4.6913116907487334e-07,,Burma,10.0,6.849315068493151e-06,
Ni,187.52488564458625,,Canada,199932.0,0.13693972602739726,
Ni,24.79494276599737,,China,72700.0,0.049794520547945205,
Ni,37.1857710686808,,Colombia,89031.0,0.06098013698630137,
Ni,25.518413440607993,,Cuba,73753.0,0.050515753424657535,
Ni,13.239629273784947,,Dominican Republic,53124.0,0.03638630136986301,
Ni,0.05378586976918747,,Finland,3386.0,0.002319178082191781,
Ni,2.5272288421842743,,Greece,23210.0,0.0158972602739726,
Ni,85.49915556389567,,Indonesia,135000.0,0.09246575342465753,
Ni,0.00017474666916869963,,Kazakhstan,193.0,0.00013219178082191782,
Ni,0.0,,Kosovo,,,
Ni,0.3109208153499718,,Macedonia,8141.0,0.005576027397260274,
Ni,0.00018578063426534058,,Morocco,199.0,0.0001363013698630137,
Ni,58.78372922218051,,New Caledonia,111939.0,0.07667054794520548,
Ni,0.0005487145805967348,,Norway,342.0,0.00023424657534246575,
Ni,3.3283753799962468,,Philippines,26636.0,0.018243835616438355,
Ni,360.419822335335,,Russia,277177.0,0.1898472602739726,
Ni,0.0,,Serbia and Montenegro,,,
Ni,8.430670219553386,,South Africa,42392.0,0.029035616438356164,
Ni,0.13609024207168327,,Spain,5386.0,0.003689041095890411,
Ni,0.004691311690748733,,Turkey,1000.0,0.0006849315068493151,
Ni,0.16888722086695437,,Ukraine,6000.0,0.00410958904109589,
Ni,2.0886188778382437,,Venezuela,21100.0,0.014452054794520547,
Ni,0.0,,Zambia,,,
Ni,0.39882356609422037,,Zimbabwe,9220.262,0.00631524794520548,
Cu,0.0,1557.9834695928037,Albania,,,15000000.0
Cu,1.5594514884,,Argentina  ,187317.0,0.0124878,
Cu,0.011953777777777778,,Armenia,16400.0,0.0010933333333333333,
Cu,37.31580844444444,,Australia,916300.0,0.061086666666666664,
Cu,4.551111111111111e-08,,Bolivia,32.0,2.1333333333333334e-06,
Cu,0.030275999999999997,,Botswana,26100.0,0.00174,
Cu,0.7900246944444445,,Brazil ,133325.0,0.008888333333333333,
Cu,0.4011111111111111,,Bulgaria,95000.0,0.006333333333333333,
Cu,0.05283255484444444,,Burma,34478.0,0.0022985333333333333,
Cu,15.754707408399996,,Canada,595383.0,0.0396922,
Cu,1258.1209,,Chile,5320500.0,0.3547,
Cu,26.832399999999996,,China,777000.0,0.0518,
Cu,0.00021296537777777772,,Colombia  ,2189.0,0.00014593333333333332,
Cu,0.42282939751111115,,Congo,97538.0,0.006502533333333334,
Cu,0.0,,Cuba ,,,
Cu,0.0,,Cyprus,,,
Cu,0.0,,Dominican Republic,,,
Cu,0.0,,Ecuador,,,
Cu,0.01012394435998151,,Finland,15092.671999999999,0.0010061781333333332,
Cu,0.0044444444444444444,,Georgia,10000.0,0.0006666666666666666,
Cu,0.0,,Honduras  ,,,
Cu,0.03216044444444445,,India ,26900.0,0.0017933333333333334,
Cu,50.33429511111112,,Indonesia,1064200.0,0.07094666666666667,
Cu,1.1377777777777778,,Iran,160000.0,0.010666666666666666,
Cu,0.0,,Japan,,,
Cu,7.914844444444445,,Kazakhstan  ,422000.0,0.028133333333333333,
Cu,0.0064,,North Korea,12000.0,0.0008,
Cu,0.0007111111111111113,,South Korea,4000.0,0.0002666666666666667,
Cu,0.04129024,,Laos,30480.0,0.002032,
Cu,0.0,,Macedonia,,,
Cu,0.0,,Malaysia,,,
Cu,0.0,,Mauritania,,,
Cu,8.1815449156,,Mexico:,429051.0,0.0286034,
Cu,0.7117396981777777,,Mongolia,126547.0,0.008436466666666666,
Cu,0.0006417777777777778,,Morocco,3800.0,0.00025333333333333333,
Cu,0.005280444444444445,,Namibia,10900.0,0.0007266666666666667,
Cu,0.0,,Norway,,,
Cu,0.013924000000000002,,Pakistan,17700.0,0.00118,
Cu,1.6551337104000003,,Papua New Guinea,192978.0,0.0128652,
Cu,45.3287106756,,Peru,1009899.0,0.0673266,
Cu,0.011841792400000004,,Philippines,16323.0,0.0010882,
Cu,11.650844444444447,,Poland,512000.0,0.034133333333333335,
Cu,0.3563373636,,Portugal ,89541.0,0.0059694,
Cu,0.010000000000000002,,Romania,15000.0,0.001,
Cu,21.777777777777782,,Russia,700000.0,0.04666666666666667,
