Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
Be,0,,Zambia,,0,
B,65.68951646382139,5263.213000420863,Argentina,479,0.08104906937394248,5910
B,4.690779057549652,,Bolivia,128,0.021658206429780034,
B,56.440516375067645,,Chile,444,0.0751269035532995,
B,7.329342277421331,,China,160,0.02707275803722504,
B,0,,Germany,,0,
B,0.00028630243271177076,,Iran,1,0.00016920473773265651,
B,25.76721894405937,,Kazakhstan,300,0.050761421319796954,
B,3.096647112210512,,Peru,104,0.017597292724196276,
B,1.6104511840037106,,Russia,75,0.012690355329949238,
B,5098.588242704297,,Turkey,4220,0.7140439932318104,
B,0,,United States,,0,
N,0.001313,1337.167,Afghanistan,50,0.0004,138000
N,,,Albania,,,
N,0.266944,,Algeria,713,0.0052,
N,0.189036,,Argentina,600,0.0043,
N,0.820468,,Australia,1250,0.0091,
N,0.084016,,Austria,400,0.0029,
N,0.061059,,Bahrain,341,0.0025,
N,0.257299,,Bangladesh,700,0.0051,
N,0.473504,,Belarus,950,0.0069,
N,0.361741,,Belgium,830,0.006,
N,,,Bosnia and Herzegovina,,,
N,0.473903,,Brazil,950,0.0069,
N,0.037997,,Bulgaria,269,0.0019,
N,,,Burma,,,
N,8.159716,,Canada,3942,0.0286,
N,1088.044,,China,45520,0.3299,
N,,,Colombia,,,
N,0.061418,,Croatia,342,0.0025,
N,0.00184,,Cuba,59,0.0004,
N,0.007066,,Czech Republic,116,0.0008,
N,,,Denmark,,,
N,4.489485,,Egypt,2924,0.0212,
N,0.000103,,Estonia,14,0.0001,
N,0.003195,,Finland,78,0.0006,
N,3.670834,,France,2644,0.0192,
N,0.011815,,Georgia,150,0.0011,
N,4.185908,,Germany,2823,0.0205,
N,0.008874,,Greece,130,0.0009,
N,0.047259,,Hungary,300,0.0022,
N,,,Iceland,,,
N,59.55813,,India,10650,0.0772,
N,13.65784,,Indonesia,5100,0.037,
N,3.281874,,Iran,2500,0.0181,
N,0.010738,,Iraq,143,0.001,
N,,,Ireland,,,
N,,,Israel,,,
N,0.182787,,Italy,590,0.0043,
N,0.394712,,Japan,867,0.0063,
N,0.025184,,"Korea, North",219,0.0016,
N,,,"Korea, Republic of",,,
N,0.106806,,Kuwait,451,0.0033,
N,0.002357,,Libya,67,0.0005,
N,0.442906,,Lithuania,918,0.0067,
N,0.5251,,Malaysia,1000,0.0072,
N,0.312836,,Mexico,772,0.0056,
N,1.701323,,Netherlands,1800,0.013,
N,0.008205,,New Zealand,125,0.0009,
N,,,Nigeria,,,
N,0.047259,,Norway,300,0.0022,
N,1.344255,,Oman,1600,0.0116,
N,2.777778,,Pakistan,2300,0.0167,
N,1.31e-05,,Peru,5,0,
N,2.155364,,Poland,2026,0.0147,
N,,,Portugal,,,
N,3.601744,,Qatar,2619,0.019,
N,0.006944,,Romania,115,0.0008,
N,67.58508,,Russia,11345,0.0822,
N,5.546366,,Saudi Arabia,3250,0.0236,
N,0.015175,,Serbia and Montenegro,170,0.0012,
N,0.124026,,Slovakia,486,0.0035,
N,0.201848,,South Africa,620,0.0045,
N,0.084016,,Spain,400,0.0029,
N,0.000473,,Switzerland,30,0.0002,
N,0.001313,,Syria,50,0.0004,
N,,,Taiwan,,,
N,,,Tajikistan,,,
N,10.4732,,Trinidad and Tobago,4466,0.0324,
N,0.041168,,Turkey,280,0.002,
N,0.041168,,Turkmenistan,280,0.002,
N,9.087167,,Ukraine,4160,0.0301,
N,0.057183,,United Arab Emirates,330,0.0024,
N,0.336064,,United Kingdom,800,0.0058,
N,40.01938,,United States,8730,0.0633,
N,0.887419,,Uzbekistan,1300,0.0094,
N,0.756144,,Venezuela,1200,0.0087,
N,0.047259,,Vietnam,300,0.0022,
N,0.000328,,Zimbabwe,25,0.0002,
K,217.7424152,1545.777544,Belarus,4840,0.14756,32800
K,1.116044087,,Brazil,347,0.01056,
K,748.8899465,,Canada,8976,0.27366,
K,9.636311278,,Chile ,1018,0.03104,
K,132.1097933,,China,3770,0.11494,
K,,,France ,,,
K,92.19430563,,Germany,3149,0.09602,
K,31.12823468,,Israel,1830,0.05579,
K,11.12466538,,Jordan,1094,0.03335,
K,0.017025476,,Laos,43,0.0013,
K,287.6540099,,Russia,5563,0.1696,
K,3.718277397,,Spain,632,0.01928,
K,,,Ukraine,,,
K,2.801541121,,United Kingdom,549,0.01674,
K,7.529000595,,United States,900,0.02744,
K,0.115973472,,Uzbekistan,112,0.00341,
P,0,2293.9563195408937,Albania,,,65900
P,0.3238110808439696,,Algeria,375,0.005690440060698027,
P,1.2270856887591217,,Australia,730,0.011077389984825494,
P,13.131000435202095,,Brazil,2388,0.03623672230652504,
P,0,,Burkina Faso,,,
P,0.12181053281170487,,Canada,230,0.0034901365705614566,
P,1.617040579716819e-05,,Chile,2.65,4.021244309559939e-05,
P,1870.3328029547692,,China,28500,0.4324734446130501,
P,0,,Christmas Island,,,
P,0.0001865151825661265,,Colombia,9,0.00013657056145675265,
P,7.7535627853855,,Egypt,1835,0.027845220030349015,
P,0.22558896198544262,,Finlande,313,0.004749620637329287,
P,0.18703328029547692,,India,285,0.004324734446130501,
P,0,,Indonesia,,,
P,0.027862144556174463,,Iran,110,0.001669195751138088,
P,0.012952443233758788,,Iraq,75,0.0011380880121396055,
P,2.7357862766273455,,Israel,1090,0.0165402124430956,
P,9.610940842449933,,Jordan,2043,0.03100151745068285,
P,0.4437702777694627,,Kazakhstan,439,0.006661608497723824,
P,0.01865151825661265,,"Korea, North",90,0.0013657056145675265,
P,0.5371844496996184,,Mexico,483,0.007329286798179059,
P,172.6492317186338,,Morocco,8659,0.1313960546282246,
P,0,,Nauru,,,
P,0.00035886961667676,,Pakistan,12.484,0.00018943854324734446,
P,2.188962906505235,,Peru,975,0.01479514415781487,
P,2.319635310778045e-06,,Philippines,1.0036800000000001,1.5230349013657057e-05,
P,35.02340650408376,,Russia,3900,0.05918057663125948,
P,2.188962906505235,,Saudi Arabia,975,0.01479514415781487,
P,0.4662879564153164,,Senegal,450,0.006828528072837633,
P,1.5824800071842884,,South Africa,829,0.012579666160849773,
P,0.0007795874099949111,,Sri Lanka,18.4,0.0002792109256449165,
P,0.48766591216286237,,Syria,460.2,0.006983308042488619,
P,7.221131018856452e-05,,Tanzania,5.6,8.49772382397572e-05,
P,8.206875272001306e-07,,Thailand,0.597,9.059180576631258e-06,
P,0.4061886198106755,,Togo,420,0.006373292867981791,
P,1.2952443233758784,,Tunisia,750,0.011380880121396054,
P,0,,Turkey,,,
P,169.9086536136741,,United States,8590,0.13034901365705615,
P,0.04513206886785285,,Uzbekistan,140,0.0021244309559939304,
P,0.0044377027776946265,,Venezuela,43.9,0.0006661608497723824,
P,1.0182923038309297,,Vietnam,665,0.010091047040971168,
P,0.00011283017216963211,,Zimbabwe,7,0.00010622154779969651,
P,0,,Argentina,,,
P,0,,France,,,
P,0,,Germany,,,
P,0,,Luxembourg,,,
S,1.5180499339085884,751.5081035296098,Australia,860,0.012320916905444125,69800
S,0.3284045286984507,,Belgium,400,0.0057306590257879654,
S,0.5075113104900617,,Brazil,497.254,0.007123982808022923,
S,78.46710823392253,,Canada,6183,0.08858166189111748,
S,5.799954433871644,,Chile,1681,0.024083094555873926,
S,201.1682991108447,,China,9900,0.14183381088825214,
S,1.1239644994704479,,Finland,740,0.010601719197707736,
S,0.8671932085943466,,France,650,0.009312320916905445,
S,29.9243795853975,,Germany,3818.282,0.054703180515759314,
S,16.554872291688902,,India,2840,0.040687679083094556,
S,8.965648886298142,,Iran,2090,0.02994269340974212,
S,1.1239644994704479,,Italy,740,0.010601719197707736,
S,21.639824385678278,,Japan,3247,0.04651862464183381,
S,12.325330354430585,,Kazakhstan,2450.5,0.03510744985673352,
S,3.74073283470579,,South Korea,1350,0.019340974212034383,
S,1.662547926535907,,Kuwait,900,0.012893982808022923,
S,3.9656899368642295,,Mexico,1390,0.01991404011461318,
S,0.5443818195252914,,Netherlands,515,0.007378223495702006,
S,3.016044285350695,,Poland,1212.2,0.01736676217765043,
S,1.3801200318552396,,Qatar,820,0.01174785100286533,
S,121.21757623090122,,Russia,7684.9,0.11009885386819483,
S,34.3684863014261,,Saudi Arabia,4092,0.05862464183381089,
S,,,South Africa,,,
S,,,Spain,,,
S,7.409627178758797,,United Arab Emirates,1900,0.027220630372492838,
S,166.2547926535907,,United States,9000,0.12893982808022922,
S,0.5985172535529265,,Uzbekistan,540,0.007736389684813753,
S,1.3136181147938029,,Venezuela,800,0.011461318051575931,
S,25.721463698984408,,Other,3540,0.0507163323782235,
Ca,0.41868512110726647,4276.220284654775,Australia,2200,0.006470588235294118,340000
Ca,0.05276479238754324,,Austria,781,0.0022970588235294116,
Ca,0.04827067474048442,,Belarus,747,0.0021970588235294118,
Ca,0.17627278764922144,,Belgium,1427.485,0.004198485294117647,
Ca,0.013689137647404846,,Bosnia and Herzegovina,397.802,0.0011700058823529411,
Ca,5.959342560553632,,Brazil,8300,0.02441176470588235,
Ca,0.17565960207612458,,Bulgaria,1425,0.0041911764705882355,
Ca,0.33401600346020766,,Canada,1965,0.005779411764705883,
Ca,0.08139273356401383,,Chile,970,0.002852941176470588,
Ca,4186.851211072664,,China,220000,0.6470588235294118,
Ca,0,,Colombia,,,
Ca,0.003694458674826989,,Croatia,206.659,0.000607820588235294,
Ca,0.07906020761245676,,Czech Republic,956,0.002811764705882353,
Ca,0.055363321799307946,,Egypt,800,0.002352941176470588,
Ca,0.017517301038062285,,Finland,450,0.0013235294117647058,
Ca,1.315743944636678,,France,3900,0.011470588235294118,
Ca,3.8502738553080444,,Germany,6671.519,0.019622114705882352,
Ca,0.004576124567474048,,Hungary,230,0.0006764705882352941,
Ca,19.463667820069208,,India,15000,0.04411764705882353,
Ca,0.6782006920415226,,Iran,2800,0.00823529411764706,
Ca,0.007785467128027683,,Ireland,300,0.0008823529411764706,
Ca,0.05123711862638408,,Israel,769.611,0.0022635617647058823,
Ca,2.910034602076125,,Italy,5800,0.017058823529411765,
Ca,0.0006142233301038062,,Jamaica,84.264,0.00024783529411764703,
Ca,4.971588321799309,,Japan,7581,0.022297058823529413,
Ca,0.07134995184636679,,Kazakhstan,908.188,0.0026711411764705883,
Ca,2.3391003460207616,,South Korea,5200,0.015294117647058824,
Ca,0.10467128027681662,,Malaysia,1100,0.003235294117647059,
Ca,0,,Mexico,,,
Ca,0.0041868512110726655,,Peru,220,0.0006470588235294118,
Ca,0.27989794819109,,Poland,1798.783,0.0052905382352941175,
Ca,0.2524586625364186,,Romania,1708.339,0.005024526470588235,
Ca,10.467128027681664,,Russia,11000,0.03235294117647059,
Ca,0,,Saudi Arabia,,,
Ca,0.0049229208595155715,,Serbia,238.556,0.000701635294117647,
Ca,0.07054773465605536,,Slovakia,903.068,0.0026560823529411764,
Ca,0.0008650519031141867,,Slovenia,100,0.0002941176470588235,
Ca,0.12654550692906572,,South Africa,1209.49,0.0035573235294117647,
Ca,0.28027681660899656,,Spain,1800,0.005294117647058823,
Ca,0.04238754325259516,,Sweden,700,0.002058823529411765,
Ca,0.00711581564567474,,Taiwan,286.808,0.0008435529411764705,
Ca,0.055363321799307946,,Thailand,800,0.002352941176470588,
Ca,0.010000000000000002,,Tunisia,340,0.001,
Ca,1.7517301038062283,,Turkey,4500,0.013235294117647059,
Ca,1.686178633217993,,Ukraine,4415,0.012985294117647058,
Ca,0.013840830449826987,,United Arab Emirates,400,0.001176470588235294,
Ca,0.19463667820069203,,United Kingdom,1500,0.004411764705882353,
Ca,30.57439446366782,,United States,18800,0.05529411764705883,
Ca,0.013840830449826987,,Venezuela,400,0.001176470588235294,
Ca,0.0625,,Vietnam,850,0.0025,
Ca,0.005406574394463668,,Zambia,250,0.0007352941176470588,
Ca,0.28027681660899656,,Other,1800,0.005294117647058823,
Ti,358.0509494,1119.084671,Australia,1997000,0.1892,10553700
Ti,2.530415242,,Brazil,167881,0.0159,
Ti,72.7233236,,Canada,900000,0.0853,
Ti,229.8416153,,China,1600000,0.1516,
Ti,,,Egypt,,,
Ti,11.8957401,,India,364000,0.0345,
Ti,0.035912752,,Indonesia,20000,0.0019,
Ti,0.056113676,,Kazakhstan,25000,0.0024,
Ti,0,,Kenya,0,0,
Ti,26.25705443,,Madagascar,540790,0.0512,
Ti,0.160516723,,Malaysia,42283,0.004,
Ti,30.0466063,,Mozambique,578500,0.0548,
Ti,61.99986551,,Norway,831000,0.0787,
Ti,1.40497502,,Russia,125095,0.0119,
Ti,0,,Senegal,0,0,
Ti,1.230768531,,Sierra Leone,117083,0.0111,
Ti,188.7664048,,South Africa,1450000,0.1374,
Ti,0.192381391,,Sri Lanka,46290,0.0044,
Ti,8.351959478,,Ukraine,305000,0.0289,
Ti,8.080369288,,United States,300000,0.0284,
Ti,117.4596992,,Vietnam,1143800,0.1084,
V,0,3955.419,Australia,,,74900
V,0,,Brazil,0,0,
V,2852.044827,,China,40000,0.534,
V,0,,Hungary,,,
V,0,,Kazakhstan,,,
V,393.4052453,,Russia,14856,0.1983,
V,709.9485545,,South Africa,19957,0.2664,
V,0,,Japan,,,
V,0.020028485,,United States,106,0.0014,
Cr,0.0004600783991920213,2473.9510448402975,Afghanistan,5727,0.00021449438202247192,26700000
Cr,0.48029572023734385,,Albania,185040,0.006930337078651686,
Cr,2.970639449578476,,Australia,460189,0.01723554307116105,
Cr,2.535597010492502,,Brazil,425159,0.015923558052434457,
Cr,0,,Burma,,,
Cr,0.21222067920717083,,China,123000,0.004606741573033708,
Cr,0,,Cuba,,,
Cr,2.536288867693473,,Finland,425217,0.015925730337078652,
Cr,2.4035699757325814e-05,,Greece,1309,4.902621722846442e-05,
Cr,119.88486581695634,,India,2923435,0.10949194756554308,
Cr,0.0014027409558276874,,Indonesia,10000,0.0003745318352059925,
Cr,2.3760548241103114,,Iran,411566,0.015414456928838952,
Cr,384.13063726521614,,Kazakhstan,5233000,0.19599250936329587,
Cr,5.610963823310749e-05,,Kosovo,2000,,
Cr,0,,Macedonia,,,
Cr,0.17439226248088763,,Madagascar,111500,0.004176029962546816,
Cr,5.1042994097967425,,Oman,603225,0.022592696629213482,
Cr,0.23617415780835754,,Pakistan,129756,0.004859775280898876,
Cr,0.0009547405630602196,,Papua New Guinea,8250,,
Cr,0.018819318324005106,,Philippines,36628,0.0013718352059925094,
Cr,4.274207802045195,,Russia,552000,0.020674157303370785,
Cr,1794.3315237975005,,South Africa,11310000,0.42359550561797754,
Cr,0.004697639186971343,,Sudan,18300,0.0006853932584269663,
Cr,152.3327298517864,,Turkey,3295398,0.12342314606741574,
Cr,0.004153730084585279,,United Arab Emirates,17208,0.0006444943820224719,
Cr,5.0638948505379516e-05,,Vietnam,1900,7.116104868913858e-05,
Cr,2.3404988935880713,,Zimbabwe,408475,0.01529868913857678,
Mn,353.05691914479297,1456.250830562538,Australia,2950,0.18789808917197454,15700
Mn,54.96758489188204,,Brazil,1164,0.07414012738853504,
Mn,0.5318775609558196,,Burma,114.5,0.007292993630573248,
Mn,341.19031198020207,,China,2900,0.18471337579617833,
Mn,110.41056797436,,Gabon,1649.7,0.10507643312101911,
Mn,0.4908921254411945,,Georgia,110,0.0070063694267515925,
Mn,6.953466672075946,,Ghana,414,0.026369426751592356,
Mn,32.01973954318634,,India,888.4,0.0565859872611465,
Mn,6.170635725587246,,"Kazakhstan, crude ore",390,0.024840764331210193,
Mn,7.466469227960567,,Malaysia,429,0.02732484076433121,
Mn,1.4383800736743886,,Mexico,188.294,0.011993248407643313,
Mn,525.7819789849488,,South Africa,3600,0.22929936305732485,
Mn,6.361961945717878,,Ukraine,396,0.025222929936305732,
Mn,9.410044711753013,,Other,481.61,0.03067579617834395,
Fe,0.005358697509765626,1618.4814990341872,Algeria,937,0.00073203125,1280000
Fe,689.0625,,Australia,336000,0.2625,
Fe,0.010943121337890624,,Austria,1339,0.00104609375,
Fe,0.00010156860351562501,,Azerbaijan,129,0.00010078125,
Fe,0.01031494140625,,Bosnia and Herzegovina,1300,0.001015625,
Fe,406.2744140625,,Brazil,258000,0.2015625,
Fe,0,,Bulgaria,,,
Fe,3.814697265625,,Canada,25000,0.01953125,
Fe,0.5427545166015625,,Chile,9430,0.0073671875,
Fe,415.777587890625,,China,261000,0.20390625,
Fe,0.0015627197265624998,,Colombia,506,0.0003953125,
Fe,0,,Cuba,,,
Fe,0.03285156250000001,,Egypt,2320,0.0018125,
Fe,0,,France,,,
Fe,0,,Germany,,,
Fe,0.007119140625000001,,Greece,1080,0.00084375,
Fe,0,,Guatemala,,,
Fe,43.06640625,,India,84000,0.065625,
Fe,0.0531158447265625,,Indonesia,2950,0.0023046875,
Fe,1.763916015625,,Iran,17000,0.01328125,
Fe,0,,Japan,,,
Fe,1.3369140625,,Kazakhstan,14800,0.0115625,
Fe,0.011962890625000003,,Kenya,1400,0.00109375,
Fe,0.00067275390625,,"Korea, North",332,0.000259375,
Fe,0.00023447265624999998,,"Korea, Republic of",196,0.000153125,
Fe,0.02392822265625,,Liberia,1980,0.001546875,
Fe,0,,Macedonia,,,
Fe,0.3516119384765626,,Malaysia,7590,0.0059296875,
Fe,0.29736572265625,,Mauritania,6980,0.005453125,
Fe,0.530166015625,,Mexico,9320,0.00728125,
Fe,0.13829101562499996,,Mongolia,4760,0.00371875,
Fe,0.00012134399414062499,,Morocco,141,0.00011015625,
Fe,0.005400240421295166,,New Zealand,940.625,0.00073486328125,
Fe,0,,Nigeria,,,
Fe,0.142978515625,,Norway,4840,0.00378125,
Fe,0.00037842407226562494,,Pakistan,249,0.00019453125,
Fe,0.281562890625,,Peru,6792,0.00530625,
Fe,0.0080718994140625,,Philippines,1150,0.0008984375,
Fe,0,,Portugal,,,
Fe,0,,Romania,,,
Fe,24.14801025390625,,Russia,62900,0.049140625,
Fe,0,,Serbia and Montenegro,,,
Fe,0,,Slovakia,,,
Fe,0.05463906250000001,,Sierra Leone,2992,0.0023375,
Fe,11.23297119140625,,South Africa,42900,0.033515625,
Fe,0.002540790039062499,,Swaziland,645.1999999999999,0.0005040625,
Fe,1.66168212890625,,Sweden,16500,0.012890625,
Fe,0.00021888971328735352,,Thailand,189.375,0.00014794921875,
Fe,0,,Togo,,,
Fe,0.00011123657226562501,,Tunisia,135,0.00010546875,
Fe,0.14654541015625,,Turkey,4900,0.003828125,
Fe,0,,Uganda,,,
Fe,9.863525390624996,,Ukraine,40200,0.03140625,
Fe,0,,United Kingdom,,,
Fe,7.26470947265625,,United States,34500,0.026953125,
Fe,0.539306640625,,Venezuela,9400,0.00734375,
Fe,0.013846670166015627,,Vietnam,1506.2,0.00117671875,
Fe,0,,Zimbabwe,,,
Fe,8.7890625e-05,,Other,120,9.375e-05,
Co,31.253424036281174,2693.4967229024946,Australia,5870,0.0559047619047619,105000
Co,0.03448979591836735,,Botswana,195,0.0018571428571428571,
Co,7.6281179138322,,Brazil,2900,0.02761904761904762,
Co,40.42537505668933,,Canada,6676,0.06358095238095238,
Co,51.0204081632653,,China,7500,0.07142857142857142,
Co,2452.607709750567,,DR of the Congo,52000,0.49523809523809526,
Co,21.777777777777782,,Cuba,4900,0.04666666666666667,
Co,0.3657369614512471,,Finland,635,0.006047619047619047,
Co,2.6213151927437637,,Indonesia,1700,0.01619047619047619,
Co,0,,Kazakhstan,,,
Co,0.36,,Madagascar,630,0.006,
Co,3.6281179138322,,Morocco,2000,0.01904761904761905,
Co,6.466122448979591,,New Caledonia,2670,0.02542857142857143,
Co,0,,Norway,,,
Co,0.1995111111111111,,Papua New Guinea,469,0.0044666666666666665,
Co,6.612244897959182,,Philippines,2700,0.025714285714285714,
Co,36,,Russia,6300,0.06,
Co,5.668934240362812,,South Africa,2500,0.023809523809523808,
Co,0,,United States,,,
Co,0,,Vietnam,,,
Co,26.79294784580498,,Zambia,5435,0.05176190476190476,
Co,0.03448979591836735,,Zimbabwe,195,0.0018571428571428571,
Ni,0.001707533638412677,1310.8685405522158,Albania,1000,0.00041322314049586776,2420000
Ni,101.6597226965371,,Australia,244000,0.10082644628099173,
Ni,0.5500490130455569,,Botswana,17948,0.007416528925619835,
Ni,33.100527457140906,,Brazil,139230,0.05753305785123967,
Ni,0.04268834096031692,,Burma,5000,0.002066115702479339,
Ni,76.52707021549075,,Canada,211701,0.0874797520661157,
Ni,18.41899392118025,,China,103860,0.04291735537190083,
Ni,12.048357352639847,,Colombia,84000,0.03471074380165289,
Ni,7.942148760330579,,Cuba,68200,0.028181818181818183,
Ni,1.1181751588006286,,Dominican Republic,25590,0.010574380165289256,
Ni,0.65529694009972,,Finland,19590,0.00809504132231405,
Ni,0.824944334403388,,Greece,21980,0.009082644628099174,
Ni,0.009835393757257019,,Guatemala,2400,0.0009917355371900827,
Ni,717.8856635475719,,Indonesia,648400,0.2679338842975207,
Ni,0.00034577556177856707,,Kazakhstan,450,0.00018595041322314049,
Ni,0.03360101085991394,,Kosovo,4436,0.0018330578512396694,
Ni,0.7602110511577078,,Macedonia,21100,0.00871900826446281,
Ni,0.11948163547571887,,Madagascar,8365,0.003456611570247934,
Ni,0.00014162967010450107,,Morocco,288,0.00011900826446280992,
Ni,29.61383486271429,,New Caledonia,131693,0.054418595041322314,
Ni,0.00021036985178608014,,Norway,351,0.00014504132231404958,
Ni,0.04765741581859163,,Papua New Guinea,5283,0.0021830578512396694,
Ni,204.28914025681303,,Philippines,345890,0.1429297520661157,
Ni,101.41405475206611,,Russia,243705,0.10070454545454545,
Ni,0,,Serbia and Montenegro,,,
Ni,3.604506223960112,,South Africa,45945,0.018985537190082644,
Ni,0.00981900826446281,,Spain,2398,0.000990909090909091,
Ni,0.020917287070555287,,Turkey,3500,0.001446280991735537,
Ni,0,,Ukraine,,,
Ni,0,,United States,,,
Ni,0.06270678232361176,,Venezuela,6060,0.0025041322314049586,
Ni,0.00019162796257086266,,Vietnam,335,0.0001384297520661157,
Ni,0,,Zambia,,,
Ni,0.10654019704938186,,Zimbabwe,7899,0.0032640495867768595,
Cu,0.0011335772556983301,1356.431665309898,Albania,5690,0.0003366863905325444,16900000
Cu,0.6475963726760265,,Argentina  ,136000,0.008047337278106508,
Cu,0.059432092713840555,,Armenia,41200,0.002437869822485207,
Cu,29.24953608066945,,Australia,914000,0.05408284023668639,
Cu,8.823360526592204e-06,,Azerbaijan,502,2.9704142011834318e-05,
Cu,0.0013896572248870837,,Bolivia,6300,0.0003727810650887574,
Cu,0.04462343755470748,,Botswana,35700,0.002112426035502959,
Cu,1.8123691476138786,,Brazil ,227515,0.013462426035502958,
Cu,0.2185147578866286,,Bulgaria,79000,0.004674556213017752,
Cu,0.012639613458912501,,Burma,19000,0.0011242603550295858,
Cu,11.758000420153353,,Canada,579500,0.034289940828402365,
Cu,1033.8317709463952,,Chile,5433900,0.3215325443786982,
Cu,88.51580827001855,,China,1590000,0.0940828402366864,
Cu,1.9694688561324885e-05,,Colombia  ,750,4.437869822485207e-05,
Cu,15.251566821889986,,Congo,660000,0.03905325443786982,
Cu,0,,Cuba ,,,
Cu,0.0006558448233605266,,Cyprus,4328,0.00025609467455621303,
Cu,0.0048232614054129755,,Dominican Republic,11737,0.0006944970414201184,
Cu,0,,Ecuador,,,
Cu,0.02276705997689157,,Finland,25500,0.0015088757396449705,
Cu,0.0019172998144322674,,Georgia,7400,0.0004378698224852071,
Cu,0,,Honduras  ,,,
Cu,0.04047477329225166,,India ,34000,0.002011834319526627,
Cu,5.4352438640103635,,Indonesia,394000,0.023313609467455622,
Cu,2.101642099366269,,Iran,245000,0.014497041420118343,
Cu,0,,Japan,,,
Cu,6.353979202408879,,Kazakhstan  ,426000,0.025207100591715978,
Cu,0.008963271594131858,,North Korea,16000,0.0009467455621301775,
Cu,0,,South Korea,,,
Cu,0.7833821084695916,,Laos,149580,0.008850887573964497,
Cu,0.0036427295963026504,,Macedonia,10200,0.0006035502958579882,
Cu,0,,Malaysia,,,
Cu,0.04968414621336788,,Mauritania,37670,0.0022289940828402366,
Cu,8.753194916144393,,Mexico:,500000,0.029585798816568046,
Cu,0.5366212667623683,,Mongolia,123800,0.0073254437869822485,
Cu,0.0037869822485207105,,Morocco,10400,0.0006153846153846154,
