Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
Ca,0.4643107417666974,,Romania,1942.0,0.006814035087719298,
Ca,8.27823945829486,,Russia,8200.0,0.028771929824561403,
Ca,0.015955678670360112,,Saudi Arabia,360.0,0.0012631578947368421,
Ca,0.017498184056632813,,Serbia,377.0,0.0013228070175438597,
Ca,0.15005429362880887,,Slovakia,1104.0,0.0038736842105263156,
Ca,0.27700831024930744,,Slovenia,1500.0,0.005263157894736842,
Ca,0.3091359999999999,,South Africa,1584.6,0.00556,
Ca,0.49245921822099104,,Spain,2000.0,0.007017543859649123,
Ca,0.06925207756232686,,Sweden,750.0,0.002631578947368421,
Ca,0.02493074792243767,,Taiwan,450.0,0.0015789473684210526,
Ca,0.07879347491535857,,Thailand,800.0,0.002807017543859649,
Ca,0.019796983687288397,,Tunisia,401.0,0.0014070175438596491,
Ca,1.7777777777777781,,Turkey,3800.0,0.013333333333333334,
Ca,0.49245921822099104,,United Kingdom,2000.0,0.007017543859649123,
Ca,54.29362880886425,,United States,21000.0,0.07368421052631578,
Ca,0.019698368728839642,,Venezuela,400.0,0.0014035087719298245,
Ca,0.3120300400123115,,Vietnam,1592.0,0.005585964912280702,
Ca,0.003151738996614342,,Zambia,160.0,0.0005614035087719298,
Ca,0.31912588488765786,,Other,1610.0,0.005649122807017544,
Ti,825.8158872,1468.59,Australia,2740000.0,0.28737,9534700.0
Ti,1.035156858,,Brazil,97009.0,0.01017,
Ti,109.997321,,Canada,1000000.0,0.10488,
Ti,95.13668294,,China,930000.0,0.09754,
Ti,,,Egypt,,,
Ti,55.60595571,,India,711000.0,0.07457,
Ti,0.068748326,,Kazakhstan,25000.0,0.00262,
Ti,0.244008795,,Malaysia,47099.0,0.00494,
Ti,79.47306443,,Norway,850000.0,0.08915,
Ti,0.844497793,,Sierra Leone,87621.0,0.00919,
Ti,201.3620858,,South Africa,1353000.0,0.1419,
Ti,0.386974092,,Sri Lanka,59313.0,0.00622,
Ti,30.89824747,,Ukraine,530000.0,0.05559,
Ti,27.49933025,,United States,500000.0,0.05244,
Ti,40.22185029,,Vietnam,604700.0,0.06342,
V,0.0,3284.389,Australia,,,57900.0
V,913.5219141,,China,17500.0,0.3022,
V,2.982928699,,Hungary,1000.0,0.0173,
V,680.1375727,,Kazakhstan,15100.0,0.2608,
V,1686.811577,,Russia,23780.0,0.4107,
V,0.0,,South Africa,0.0,0.0,
V,0.93544644,,Japan,560.0,0.0097,
V,0.0,,United States,,,
Cr,0.0013629964441237853,2133.2805761078616,Afghanistan,7273.0,0.0003691878172588832,19700000.0
Cr,1.1644381860135533,,Albania,212581.0,0.010790913705583756,
Cr,1.7163260988172848,,Australia,258087.0,0.013100862944162437,
Cr,8.15983875186168,,Brazil,562739.0,0.028565431472081217,
Cr,0.0,,Burma,,0.0,
Cr,1.0306887577623747,,China,200000.0,0.01015228426395939,
Cr,0.02005746089824525,,Cuba,27900.0,0.001416243654822335,
Cr,7.758147758741529,,Finland,548713.0,0.027853451776649746,
Cr,5.797624262413358e-05,,Greece,1500.0,7.614213197969543e-05,
Cr,334.0173712283232,,India,3600400.0,0.18276142131979695,
Cr,0.0,,Indonesia,,,
Cr,1.5416688811615864,,Iran,244603.0,0.012416395939086295,
Cr,291.9549872989255,,Kazakhstan,3366078.0,0.1708669035532995,
Cr,0.0,,Macedonia,,,
Cr,0.4512497674508491,,Madagascar,132335.0,0.00671751269035533,
Cr,0.1280695199567111,,Oman,70500.0,0.003578680203045685,
Cr,1.020407637403695,,Pakistan,199000.0,0.010101522842639593,
Cr,0.05626287675539179,,Philippines,46728.0,0.002371979695431472,
Cr,24.048070917184155,,Russia,966065.0,0.04903883248730964,
Cr,1418.0102719028062,,South Africa,7418326.0,0.3765647715736041,
Cr,0.021330824911747273,,Sudan,28772.0,0.0014605076142131979,
Cr,28.946639434177637,,Turkey,1059901.0,0.05380208121827411,
Cr,0.0,,United Arab Emirates,,,
Cr,0.1374527395449509,,Vietnam,73037.0,0.00370746192893401,
Cr,13.095875092478547,,Zimbabwe,712908.0,0.036188223350253804,
Mn,363.3167485822306,1328.2813470986546,Australia,2192.0,0.19060869565217392,11500.0
Mn,94.8506616257089,,Brazil,1120.0,0.09739130434782609,
Mn,193.57277882797732,,China,1600.0,0.1391304347826087,
Mn,146.7258223062382,,Gabon,1393.0,0.1211304347826087,
Mn,25.436672967863895,,Ghana,580.0,0.050434782608695654,
Mn,53.862835538752364,,India,844.0,0.07339130434782609,
Mn,22.873345935727787,,"Kazakhstan, crude ore",550.0,0.04782608695652174,
Mn,1.1704793866918717,,Mexico,124.417,0.010818869565217392,
Mn,400.0,,South Africa,2300.0,0.2,
Mn,22.541852551984878,,Ukraine,546.0,0.04747826086956522,
Mn,3.930149375478438,,Other,227.98294999999962,0.019824604347826055,
Fe,0.014983385272292142,1442.5199072671192,Algeria,1180.0,0.0012240663900414937,964000.0
Fe,314.65754721853966,,Australia,171000.0,0.17738589211618258,
Fe,0.004822438015917425,,Austria,669.438,0.0006944377593360995,
Fe,3.435127236101307e-07,,Azerbaijan,5.65,5.860995850622407e-06,
Fe,0.006766939704894888,,Bosnia and Herzegovina,793.0,0.0008226141078838174,
Fe,479.17391659923203,,Brazil,211020.0,0.21890041493775933,
Fe,0.0,,Bulgaria,,,
Fe,4.900895742583632,,Canada,21341.0,0.022137966804979252,
Fe,0.2949030771680928,,Chile,5235.0,0.005430497925311203,
Fe,421.86773643704475,,China,198000.0,0.2053941908713693,
Fe,0.0013946040873951894,,Colombia,360.0,0.00037344398340248964,
Fe,1.3182021659406692e-07,,Cuba,3.5,3.6307053941908714e-06,
Fe,0.006886933764914515,,Egypt,800.0,0.0008298755186721991,
Fe,0.0,,France,,,
Fe,2.0549857096124386e-05,,Germany,43.7,4.5331950207468885e-05,
Fe,0.003557800743788847,,Greece,575.0,0.0005964730290456432,
Fe,2.42118765172776e-08,,Guatemala,1.5,1.5560165975103735e-06,
Fe,137.40508944405227,,India,113000.0,0.11721991701244813,
Fe,2.6902085019197324e-05,,Indonesia,50.0,5.186721991701245e-05,
Fe,1.8185809472977397,,Iran,13000.0,0.013485477178423237,
Fe,0.0,,Japan,,,
Fe,1.7356149170985347,,Kazakhstan,12700.0,0.013174273858921162,
Fe,0.0,,Kenya,,,
Fe,0.02109123465505071,,"Korea, North",1400.0,0.0014522821576763486,
Fe,0.0002585290370344863,,"Korea, Republic of",155.0,0.00016078838174273858,
Fe,3.873900242764416e-07,,Macedonia,6.0,6.224066390041494e-06,
Fe,0.0015538644307088376,,Malaysia,380.0,0.0003941908713692946,
Fe,0.5164897298600231,,Mauritania,6928.0,0.007186721991701245,
Fe,0.4673225753688814,,Mexico,6590.0,0.006836099585062241,
Fe,0.0001447977824073277,,Mongolia,116.0,0.00012033195020746888,
Fe,2.2621667369707826e-07,,Morocco,4.585,4.756224066390042e-06,
Fe,0.01601642533702932,,New Zealand,1220.0,0.0012655601659751037,
Fe,1.1019094023863228e-05,,Nigeria,32.0,3.319502074688797e-05,
Fe,0.0018982111189545633,,Norway,420.0,0.00043568464730290457,
Fe,4.546452368244349e-05,,Pakistan,65.0,6.742738589211618e-05,
Fe,0.2543758285842186,,Peru,4862.0,0.005043568464730291,
Fe,1.076083400767893e-06,,Portugal,10.0,1.037344398340249e-05,
Fe,1.721733441228629e-05,,Romania,40.0,4.149377593360996e-05,
Fe,37.58554863036104,,Russia,59100.0,0.06130705394190871,
Fe,0.0,,Serbia and Montenegro,,,
Fe,0.0004218677364370448,,Slovakia,198.0,0.0002053941908713693,
Fe,7.274323789190959,,South Africa,26000.0,0.026970954356846474,
Fe,2.4211876517277595,,Sweden,15000.0,0.015560165975103735,
Fe,0.0001874967717497977,,Thailand,132.0,0.00013692946058091286,
Fe,0.00013498390179232452,,Tunisia,112.0,0.00011618257261410788,
Fe,0.04304333603071573,,Turkey,2000.0,0.002074688796680498,
Fe,0.0,,Uganda,,,
Fe,17.825213925380073,,Ukraine,40700.0,0.042219917012448135,
Fe,0.0,,United Kingdom,,,
Fe,11.932581222775092,,United States,33300.0,0.03454356846473029,
Fe,2.2624653501144953,,Venezuela,14500.0,0.01504149377593361,
Fe,0.00279889292539729,,Vietnam,510.0,0.000529045643153527,
Fe,2.909729515676383e-05,,Zimbabwe,52.0,5.394190871369295e-05,
Co,53.70795918367348,1967.909548979592,Australia,5130.0,0.07328571428571429,70000.0
Co,0.18736530612244895,,Botswana,303.0,0.004328571428571428,
Co,2.4693877551020416,,Brazil,1100.0,0.015714285714285715,
Co,103.31270408163266,,Canada,7115.0,0.10164285714285715,
Co,6.909387755102041,,China,1840.0,0.026285714285714287,
Co,1498.795918367347,,DR of the Congo,27100.0,0.3871428571428571,
Co,64.0457224489796,,Cuba,5602.0,0.08002857142857144,
Co,0.02040816326530612,,Finland,100.0,0.0014285714285714286,
Co,5.224489795918367,,Indonesia,1600.0,0.022857142857142857,
Co,0.0,,Kazakhstan,,,
Co,0.0,,Madagascar,,,
Co,13.795918367346939,,Morocco,2600.0,0.037142857142857144,
Co,5.41559387755102,,New Caledonia,1629.0,0.02327142857142857,
Co,0.0,,Norway,,,
Co,1.6530612244897955,,Philippines,900.0,0.012857142857142857,
Co,81.0,,Russia,6300.0,0.09,
Co,0.7346938775510206,,South Africa,600.0,0.008571428571428572,
Co,130.6122448979592,,Zambia,8000.0,0.11428571428571428,
Co,0.024693877551020406,,Zimbabwe,110.0,0.0015714285714285715,
Ni,0.0025319485577508217,970.6176218095077,Albania,790.0,0.0005031847133757962,1570000.0
Ni,138.84944622499899,,Australia,185000.0,0.1178343949044586,
Ni,5.858249827579214,,Botswana,38000.0,0.024203821656050957,
Ni,27.607327128889615,,Brazil,82492.0,0.05254267515923567,
Ni,4.056959714390037e-07,,Burma,10.0,6.369426751592357e-06,
Ni,220.14998865674067,,Canada,232948.0,0.14837452229299364,
Ni,27.345571828471744,,China,82100.0,0.05229299363057325,
Ni,35.92742514909327,,Colombia,94105.0,0.059939490445859875,
Ni,21.839846001866203,,Cuba,73371.0,0.04673312101910828,
Ni,9.159682972940079,,Dominican Republic,47516.0,0.030264968152866244,
Ni,0.036148423871150956,,Finland,2985.0,0.0019012738853503184,
Ni,1.9051032496247313,,Greece,21670.0,0.013802547770700637,
Ni,100.25493934845228,,Indonesia,157200.0,0.10012738853503185,
Ni,0.0001622783885756014,,Kazakhstan,200.0,0.00012738853503184712,
Ni,0.0,,Kosovo,,,
Ni,0.4857290924581119,,Macedonia,10942.0,0.006969426751592357,
Ni,0.0,,Madagascar,,,
Ni,2.5964542172096238e-05,,Morocco,80.0,5.0955414012738855e-05,
Ni,43.0285861333117,,New Caledonia,102986.0,0.06559617834394904,
Ni,0.0005316402288125278,,Norway,362.0,0.0002305732484076433,
Ni,16.985423445170188,,Philippines,64705.0,0.04121337579617834,
Ni,311.26173930382566,,Russia,276989.0,0.17642611464968153,
Ni,0.0,,Serbia and Montenegro,,,
Ni,7.020474668343543,,South Africa,41599.0,0.026496178343949045,
Ni,0.16606922796056636,,Spain,6398.0,0.00407515923566879,
Ni,0.009128159357377583,,Turkey,1500.0,0.0009554140127388535,
Ni,0.5842021988721653,,Ukraine,12000.0,0.007643312101910828,
Ni,1.8233599740354576,,Venezuela,21200.0,0.013503184713375796,
Ni,0.0,,Zambia,,,
Ni,0.31592855623173755,,Zimbabwe,8824.581,0.005620752229299363,
Cu,0.0,1550.9963807439055,Albania,,,15100000.0
Cu,1.423264801368361,,Argentina  ,180144.0,0.011930066225165563,
Cu,0.01420990307442656,,Armenia,18000.0,0.0011920529801324503,
Cu,32.346714617779924,,Australia,858800.0,0.05687417218543046,
Cu,2.0842945484847153e-06,,Bolivia,218.0,1.4437086092715231e-05,
Cu,0.025262049910091663,,Botswana,24000.0,0.0015894039735099338,
Cu,0.9585317703609492,,Brazil ,147836.0,0.009790463576158941,
Cu,0.5306784790140784,,Bulgaria,110000.0,0.00728476821192053,
Cu,0.016676900135958954,,Burma,19500.0,0.0012913907284768213,
Cu,15.962670805008552,,Canada,603295.0,0.03995331125827815,
Cu,1260.3910635498441,,Chile,5360800.0,0.35501986754966885,
Cu,34.661681505197144,,China,889000.0,0.058874172185430465,
Cu,2.30527169860971e-05,,Colombia  ,725.0,4.8013245033112584e-05,
Cu,0.9130372012192449,,Congo,144285.0,0.009555298013245034,
Cu,0.0,,Cuba ,,,
Cu,0.0,,Cyprus,,,
Cu,0.0,,Dominican Republic,,,
Cu,0.0,,Ecuador,,,
Cu,0.007776677154161484,,Finland,13316.006,0.0008818547019867549,
Cu,0.00355247576860664,,Georgia,9000.0,0.0005960264900662252,
Cu,0.0,,Honduras  ,,,
Cu,0.03292662602517434,,India ,27400.0,0.0018145695364238411,
Cu,29.34625674312531,,Indonesia,818000.0,0.05417218543046358,
Cu,2.0652164378755318,,Iran,217000.0,0.014370860927152318,
Cu,0.0,,Japan,,,
Cu,8.26467304065611,,Kazakhstan  ,434100.0,0.028748344370860927,
Cu,0.006315512477522916,,North Korea,12000.0,0.0007947019867549669,
Cu,3.9471952984518227e-10,,South Korea,3.0,1.9867549668874173e-07,
Cu,0.16214222222709532,,Laos,60803.0,0.0040266887417218546,
Cu,0.0021490285513793258,,Macedonia,7000.0,0.00046357615894039735,
Cu,0.0,,Malaysia,,,
Cu,0.0011100811806499715,,Mauritania,5031.0,0.0003331788079470199,
Cu,4.7050493967808436,,Mexico:,327536.0,0.02169112582781457,
Cu,0.7376989714924784,,Mongolia,129693.0,0.008588940397350994,
Cu,0.0009280294723915619,,Morocco,4600.0,0.000304635761589404,
