Element,HHI Contribution,HHI,Country,Production,Market Share,Total World Production
P,0.00014419572645605797,,Chile,5.008,0.00012008152499700276,
P,194.74652555951127,,China,5820.0,0.13955161251648485,
P,0.22312909361129035,,Christmas Island,197.0,0.004723654238100947,
P,0.0003772191973984582,,Colombia,8.1,0.00019422131638892218,
P,0.5850663427292258,,Egypt,319.0,0.007648962954082244,
P,0.4411469562137828,,Finlande,277.0,0.00664188946169524,
P,0.6490860922038766,,India,336.0,0.008056587939096032,
P,0.0,,Indonesia,,,
P,,,Iran,,,
P,0.2299766483148655,,Iraq,200.0,0.004795588058985733,
P,9.791399537410596,,Israel,1305.0,0.031291212084881906,
P,19.12816973759995,,Jordan,1824.0,0.04373576309794989,
P,0.0005265597084563032,,Kazakhstan,9.57,0.00022946888862246734,
P,0.06338731369178481,,"Korea, North",105.0,0.0025176837309675098,
P,0.5730241329876765,,Mexico,315.7,0.007569835751108979,
P,298.0497362160657,,Morocco,7200.0,0.1726411701234864,
P,0.21638502839945692,,Nauru,194.0,0.004651720417216161,
P,2.299766483148655e-05,,Pakistan,2.0,4.795588058985733e-05,
P,0.00017908029204907056,,Peru,5.581,0.0001338208847859969,
P,0.11756981203476713,,Philippines,143.0,0.003428845462174799,
P,96.64768645432224,,Russia,4100.0,0.09830955520920753,
P,2.2510143811786194,,Senegal,625.716,0.015003380889581586,
P,6.7434270266343574,,South Africa,1083.0,0.025968109339407745,
P,0.000827915933933516,,Sri Lanka,12.0,0.000287735283539144,
P,2.3993233742041604,,Syria,646.0,0.015489749430523917,
P,1.2936186467711187e-05,,Tanzania,1.5,3.5966910442393e-05,
P,5.521739326039921e-06,,Thailand,0.98,2.349838148903009e-05,
P,1.3804348315099801,,Togo,490.0,0.011749190744515046,
P,35.933851299197734,,Tunisia,2500.0,0.05994485073732166,
P,721.2067691154183,,United States,11200.0,0.26855293130320107,
P,0.007245701775970233,,Uzbekistan,35.5,0.0008512168804699677,
P,0.06338731369178481,,Venezuela,105.0,0.0025176837309675098,
P,0.3202194851136187,,Vietnam,236.0,0.005658793909603165,
P,0.0035475369853117215,,Zimbabwe,24.84,0.000595612036926028,
P,0.0,,Argentina,,,
P,0.0003679626373037848,,France,8.0,0.00019182352235942932,
P,0.0022997664831486547,,Germany,20.0,0.0004795588058985733,
P,0.03234046616927796,,Luxembourg,75.0,0.0017983455221196498,
S,1.330463047,938.6557,Australia,684.0,0.01153,59300.0
S,254.0610211,,Canada,9452.0,0.15939,
S,3.440931156,,Chile,1100.0,0.01855,
S,87.91038792,,China,5560.0,0.09376,
S,0.986554775,,Finland,589.0,0.00993,
S,3.760852441,,France,1150.0,0.01939,
S,16.39362262,,Germany,2401.0,0.04049,
S,1.672943759,,India,767.0,0.01293,
S,2.900904026,,Iran,1010.0,0.01703,
S,1.365705576,,Italy,693.0,0.01169,
S,33.96550538,,Japan,3456.0,0.05828,
S,6.398425703,,Kazakhstan,1500.0,0.0253,
S,4.443351183,,South Korea,1250.0,0.02108,
S,0.745470626,,Kuwait,512.0,0.00863,
S,4.992549389,,Mexico,1325.0,0.02234,
S,0.863363752,,Netherlands,551.0,0.00929,
S,9.533827766,,Poland,1831.0,0.03088,
S,95.3339836,,Russia,5790.0,0.09764,
S,12.55286095,,Saudi Arabia,2101.0,0.03543,
S,1.425466872,,Spain,708.0,0.01194,
S,3.567193423,,United Arab Emirates,1120.0,0.01889,
S,313.5228594,,United States,10500.0,0.17707,
S,77.48749463,,Other,5220.0,0.08803,
Ca,1.5367802745714092,825.1108316181242,Australia,1500.0,0.012396694214876033,121000.0
Ca,2.732053821460283,,Austria,2000.0,0.01652892561983471,
Ca,3.6131411788812233,,Belgium,2300.0,0.019008264462809916,
Ca,26.876940782733417,,Brazil,6273.0,0.05184297520661157,
Ca,1.3158554743528448,,Bulgaria,1388.0,0.01147107438016529,
Ca,4.354637661361929,,Canada,2525.0,0.020867768595041324,
Ca,0.6830134553650707,,Chile,1000.0,0.008264462809917356,
Ca,315.72296974250395,,China,21500.0,0.17768595041322313,
Ca,1.1542927395669693,,Colombia,1300.0,0.010743801652892562,
Ca,0.9868205723652755,,Czech Republic,1202.0,0.009933884297520661,
Ca,0.4371286114336453,,Egypt,800.0,0.006611570247933884,
Ca,6.563759306058329,,France,3100.0,0.0256198347107438,
Ca,32.048698859367526,,Germany,6850.0,0.05661157024793388,
Ca,0.5656034423878149,,India,910.0,0.007520661157024793,
Ca,3.305785123966942,,Iran,2200.0,0.01818181818181818,
Ca,8.366914828222116,,Italy,3500.0,0.028925619834710745,
Ca,44.87963497855065,,Japan,8106.064,0.06699226446280993,
Ca,19.185847961204836,,Mexico,5300.0,0.043801652892561986,
Ca,3.8558677685950413,,Poland,2376.0,0.019636363636363636,
Ca,1.4960726726316507,,Romania,1480.0,0.012231404958677685,
Ca,43.71286114336453,,Russia,8000.0,0.06611570247933884,
Ca,0.3841950686428523,,Slovakia,750.0,0.006198347107438017,
Ca,0.015367802745714091,,Slovenia,150.0,0.0012396694214876034,
Ca,1.321549757530223,,South Africa,1391.0,0.011495867768595042,
Ca,1.9739088860050542,,Spain,1700.0,0.014049586776859505,
Ca,0.4371286114336453,,Taiwan,800.0,0.006611570247933884,
Ca,7.438016528925619,,Turkey,3300.0,0.02727272727272727,
Ca,4.268834096031693,,United Kingdom,2500.0,0.02066115702479339,
Ca,259.7158664025681,,United States,19500.0,0.16115702479338842,
Ca,0.9127354688887371,,Vietnam,1156.0,0.009553719008264462,
Ca,25.24854859640735,,Other,6080.0,0.05024793388429752,
Ti,1050.961653,1711.233,Australia,2381000.0,0.324185,7344500.0
Ti,2.950701037,,Brazil,126162.0,0.017178,
Ti,11.58638876,,China,250000.0,0.034039,
Ti,2.89659719,,Egypt,125000.0,0.017019,
Ti,29.21790634,,India,397000.0,0.054054,
Ti,2.887381766,,Malaysia,124801.0,0.016992,
Ti,104.2774989,,Norway,750000.0,0.102116,
Ti,,,Sri Lanka,,,
Ti,45.3498968,,Ukraine,494600.0,0.067342,
Ti,29.66115523,,United States,400000.0,0.054462,
Ti,5.612632098,,Vietnam,174000.0,0.023691,
Ti,153.5150165,,South Africa,910000.0,0.123901,
Ti,272.3161,,Canada,1212000.0,0.16502,
V,14.2357017,3255.633418,Australia,1520.0,0.0377,40286.0
V,887.2667265,,China,12000.0,0.2979,
V,,,Hungary,,,
V,6.16157449,,Kazakhstan,1000.0,0.0248,
V,346.588565,,Russia,7500.0,0.1862,
V,2001.011002,,South Africa,18021.0,0.4473,
V,0.369848509,,Japan,245.0,0.0061,
V,0.0,,United States,,,
Cr,0.0013220891758063773,2592.3509568186405,Afghanistan,5345.0,0.0003636054421768708,14700000.0
Cr,0.6708390022675736,,Albania,120400.0,0.00819047619047619,
Cr,0.3748438150770512,,Australia,90000.0,0.006122448979591836,
Cr,13.998796797630618,,Brazil,550000.0,0.03741496598639456,
Cr,2.384608265074737e-06,,Burma,227.0,1.5442176870748298e-05,
Cr,2.002128742653524,,China,208000.0,0.014149659863945578,
Cr,0.14668378916192326,,Cuba,56300.0,0.0038299319727891157,
Cr,18.274985209681148,,Finland,628414.0,0.04274925170068027,
Cr,0.0,,Greece,,0.0,
Cr,175.41110408163266,,India,1946910.0,0.13244285714285714,
Cr,0.0,,Indonesia,,0.0,
Cr,1.0832986255726782,,Iran,153000.0,0.010408163265306122,
Cr,314.42285899393767,,Kazakhstan,2606600.0,0.17731972789115646,
Cr,0.0,,Macedonia,,0.0,
Cr,0.7977163149150819,,Madagascar,131293.0,0.008931496598639456,
Cr,0.010565602295339906,,Oman,15110.0,0.001027891156462585,
Cr,0.6607367346938773,,Pakistan,119490.0,0.008128571428571428,
Cr,0.03215800458142441,,Philippines,26361.0,0.001793265306122449,
Cr,0.39168864824841504,,Russia,92000.0,0.006258503401360544,
Cr,2029.2879818594108,,South Africa,6622000.0,0.4504761904761905,
Cr,0.03758850478967097,,Sudan,28500.0,0.0019387755102040817,
Cr,13.782024879679762,,Turkey,545725.0,0.03712414965986394,
Cr,0.04164931278633903,,United Arab Emirates,30000.0,0.0020408163265306124,
Cr,0.2694104308390023,,Vietnam,76300.0,0.005190476190476191,
Cr,20.652572995002078,,Zimbabwe,668043.0,0.045445102040816324,
Mn,127.8589063945039,1275.4187013238623,Australia,787.0,0.11307471264367816,6960.0
Mn,106.7183990619633,,Brazil,719.0,0.10330459770114943,
Mn,101.15272823358436,,China,700.0,0.10057471264367816,
Mn,133.6023765366957,,Gabon,804.482,0.11558649425287355,
Mn,17.003773616065526,,Ghana,287.0,0.04123563218390804,
Mn,71.85972387369532,,India,590.0,0.08477011494252873,
Mn,16.1844365173735,,"Kazakhstan, crude ore",280.0,0.040229885057471264,
Mn,5.0313197105380505,,Mexico,156.117,0.02243060344827586,
Mn,514.2233916006078,,South Africa,1578.284,0.22676494252873564,
Mn,178.54488703923897,,Ukraine,930.0,0.1336206896551724,
Mn,3.238758739595719,,Other,125.256,0.01799655172413793,
Fe,0.018864372878135617,1235.308522698161,Algeria,830.0,0.0013734763513848945,604306.0
Fe,297.4666816764108,,Australia,104226.0,0.1724722243366771,
Fe,0.006845831353656416,,Austria,500.0,0.0008273953924005388,
Fe,0.0,,Azerbaijan,,,
Fe,0.0009070452710340605,,Bosnia and Herzegovina,182.0,0.0003011719228337961,
Fe,545.2267426105111,,Brazil,141106.0,0.23350090848014085,
Fe,0.0008676132824369994,,Bulgaria,178.0,0.0002945527596945918,
Fe,14.165107697868716,,Canada,22744.0,0.03763656160951571,
Fe,0.8148462989461512,,Chile,5455.0,0.009026883731089879,
Fe,147.9315697211615,,China,73500.0,0.1216271226828792,
Fe,0.003608273406559809,,Colombia,363.0,0.0006006890548827912,
Fe,0.024713451186699657,,Egypt,950.0,0.0015720512455610236,
Fe,0.0,,France,,0.0,
Fe,0.0024317488301204174,,Germany,298.0,0.0004931276538707211,
Fe,0.009053611965210609,,Greece,575.0,0.0009515047012606196,
Fe,3.0190116269624796e-06,,Guatemala,10.5,1.7375303240411316e-05,
Fe,64.67831929632922,,India,48600.0,0.08042283214133238,
Fe,0.0019814848103277276,,Indonesia,269.0,0.0004451387211114899,
Fe,1.018933538678221,,Iran,6100.0,0.010094223787286574,
Fe,7.490133617337146e-09,,Japan,0.523,8.654555804509637e-07,
Fe,2.317724663093916,,Kazakhstan,9200.0,0.015224075220169914,
Fe,0.0,,Kenya,,,
Fe,0.03313382375169705,,"Korea, North",1100.0,0.0018202698632811853,
Fe,0.0009709275570605868,,"Korea, Republic of",188.3,0.00031159710477804295,
Fe,2.2180493585846783e-06,,Macedonia,9.0,1.4893117063209698e-05,
Fe,0.0007728669765023948,,Malaysia,168.0,0.00027800485184658106,
Fe,1.5403120545726936,,Mauritania,7500.0,0.012410930886008082,
Fe,1.2643435856272314,,Mexico,6795.0,0.011244303382723322,
Fe,3.354457363291644e-07,,Morocco,3.5,5.7917677468037714e-06,
Fe,0.017855468482390502,,New Zealand,807.5,0.00133624355872687,
Fe,2.2180493585846783e-06,,Nigeria,9.0,,
Fe,0.003728540971780845,,Norway,369.0,0.0006106177995915976,
Fe,0.21668340512284504,,Peru,2813.0,0.004654926477645431,
Fe,9.857997149265242e-07,,Portugal,6.0,9.928744708806466e-06,
Fe,8.28345593792426e-05,,Romania,55.0,9.101349316405926e-05,
Fe,68.45831353656416,,Russia,50000.0,0.08273953924005388,
Fe,6.1612482182907735e-06,,Serbia and Montenegro,15.0,2.4821861772016162e-05,
Fe,0.000763693562488495,,Slovakia,167.0,0.00027635006106177995,
Fe,12.740500160703267,,South Africa,21570.0,0.03569383722815924,
Fe,5.032100518950941,,Sweden,13556.0,0.022432343878763406,
Fe,0.0,,Thailand,,0.0,
Fe,0.0002629894572820648,,Tunisia,98.0,0.0001621694969105056,
Fe,0.1325352950067882,,Turkey,2200.0,0.0036405397265623705,
Fe,1.7666626224499893e-07,,Uganda,2.54,4.203168593394737e-06,
Fe,25.64065058523888,,Ukraine,30600.0,0.05063659801491297,
Fe,8.834517978568187e-09,,United Kingdom,0.568,9.39921165767012e-07,
Fe,43.165108307301054,,United States,39703.0,0.06570015852895718,
Fe,3.3690458954118285,,Venezuela,11092.013,0.018354960897293757,
Fe,0.0007455110344131836,,Vietnam,165.0,0.0002730404794921778,
Fe,0.0013986307288774203,,Zimbabwe,226.0,0.00037398271736504353,
Co,218.32206681936216,1597.408831740241,Australia,5600.0,0.14775725593667546,37900.0
Co,0.6604242521285704,,Botswana,308.0,0.00812664907651715,
Co,5.6390584860868405,,Brazil,900.0,0.023746701846965697,
Co,195.40941653149173,,Canada,5298.0,0.13978891820580475,
Co,0.05639058486086841,,China,90.0,0.00237467018469657,
Co,842.3778726129725,,DR of the Congo,11000.0,0.29023746701846964,
Co,56.626617748414446,,Cuba,2852.0,0.07525065963060686,
Co,0.6265620540096491,,Kazakhstan,300.0,0.0079155672823219,
Co,6.509903161353653,,Morocco,967.0,0.025514511873350923,
Co,10.024992864154386,,New Caledonia,1200.0,0.0316622691292876,
Co,0.06961800600107212,,Norway,100.0,0.002638522427440633,
Co,111.38880960171538,,Russia,4000.0,0.10554089709762533,
Co,2.341949721876066,,South Africa,580.0,0.015303430079155673,
Co,147.3117006982686,,Zambia,4600.0,0.12137203166226913,
Co,0.043448597545269106,,Zimbabwe,79.0,0.0020844327176781003,
Ni,166.59004867495943,1242.5020853734752,Australia,166500.0,0.12906976744186047,1290000.0
Ni,8.870238567393788,,Botswana,38420.0,0.02978294573643411,
Ni,12.340787747130582,,Brazil,45317.0,0.03512945736434109,
Ni,9.614806802475812e-06,,Burma,40.0,3.1007751937984497e-05,
Ni,218.74868607054862,,Canada,190793.0,0.1479015503875969,
Ni,15.203954089297516,,China,50300.0,0.038992248062015504,
Ni,20.866482356829515,,Colombia,58927.0,0.04567984496124031,
Ni,27.839120822065976,,Cuba,68064.0,0.052762790697674415,
Ni,9.587424127155822,,Dominican Republic,39943.0,0.03096356589147287,
Ni,0.06731812391082265,,Finland,3347.0,0.0025945736434108526,
Ni,2.293228922540713,,Greece,19535.0,0.015143410852713179,
Ni,57.948680968691775,,Indonesia,98200.0,0.07612403100775193,
Ni,0.061534763535845215,,Kazakhstan,3200.0,0.00248062015503876,
Ni,0.0,,Macedonia,,,
Ni,4.240129799891832e-05,,Morocco,84.0,6.511627906976744e-05,
Ni,95.46501821404964,,New Caledonia,126041.0,0.0977062015503876,
Ni,0.03870827474310438,,Norway,2538.0,0.001967441860465116,
Ni,1.8168532179556516,,Philippines,17388.0,0.01347906976744186,
Ni,596.2682531097889,,Russia,315000.0,0.2441860465116279,
Ni,0.0,,Serbia and Montenegro,,,
Ni,8.056796202151311,,South Africa,36616.0,0.028384496124031006,
Ni,0.0,,Spain,,,
Ni,0.0,,Turkey,,,
Ni,0.0,,Ukraine,,,
Ni,0.038769304729283104,,Venezuela,2540.0,0.0019689922480620155,
Ni,0.4001297998918334,,Zimbabwe,8160.0,0.006325581395348837,
Cu,0.0,1533.1917198194926,Albania,,,13300000.0
Cu,1.1918236649330094,,Argentina  ,145197.0,0.010917067669172933,
Cu,0.008461233308836,,Armenia,12234.0,0.0009198496240601504,
Cu,38.8513200293968,,Australia,829000.0,0.062330827067669174,
Cu,6.840409293911471e-07,,Bolivia,110.0,8.270676691729324e-06,
Cu,0.024876167618293858,,Botswana,20977.0,0.001577218045112782,
Cu,0.024876167618293858,,Brazil ,20977.0,0.001577218045112782,
Cu,0.47848945672451804,,Bulgaria,92000.0,0.0069172932330827065,
Cu,0.040637103341059404,,Burma,26811.0,0.002015864661654135,
Cu,22.71310763892814,,Canada,633855.0,0.047658270676691726,
Cu,1197.4722008027588,,Chile,4602400.0,0.3460451127819549,
Cu,21.24308892532082,,China,613000.0,0.04609022556390977,
Cu,0.00024036655548646056,,Colombia  ,2062.0,0.0001550375939849624,
Cu,0.02493074792243767,,Congo,21000.0,0.0015789473684210526,
Cu,0.00010242048730849678,,Cuba ,1346.0,0.00010120300751879699,
Cu,0.0015268703148849567,,Cyprus,5197.0,0.0003907518796992481,
Cu,5.653230821414437e-07,,Ecuador,100.0,7.518796992481203e-06,
Cu,0.011647765051727061,,Finland,14354.0,0.0010792481203007519,
Cu,0.0036180677257052402,,Georgia,8000.0,0.0006015037593984962,
Cu,0.0,,Honduras  ,,,
Cu,0.057527842161795475,,India ,31900.0,0.002398496240601504,
Cu,57.90340318367347,,Indonesia,1012054.0,0.07609428571428571,
Cu,1.0303013172027815,,Iran,135000.0,0.010150375939849625,
Cu,8.290581717451522e-05,,Japan,1211.0,9.105263157894737e-05,
Cu,10.452823788795298,,Kazakhstan  ,430000.0,0.032330827067669175,
Cu,0.00814065238283679,,North Korea,12000.0,0.0009022556390977444,
Cu,0.0,,South Korea,,,
Cu,0.0020351630957091975,,Macedonia,6000.0,0.0004511278195488722,
Cu,0.0,,Malaysia,,0.0,
Cu,7.5136168441404285,,Mexico:,364566.0,0.027410977443609024,
Cu,0.8865284373904686,,Mongolia,125227.0,0.009415563909774436,
Cu,0.002833761094465487,,Morocco,7080.0,0.0005323308270676691,
Cu,0.0017855390355588218,,Namibia,5620.0,,
Cu,0.0,,Norway,,,
Cu,0.0,,Pakistan,,,
Cu,2.2816897506925207,,Papua New Guinea,200900.0,0.015105263157894736,
Cu,17.345909761772848,,Peru,553924.0,0.04164842105263158,
Cu,0.053086931765503984,,Philippines,30644.0,0.0023040601503759397,
Cu,11.65734693877551,,Poland,454100.0,0.03414285714285714,
Cu,0.3282514557069366,,Portugal ,76200.0,0.005729323308270677,
Cu,0.014615537396121887,,Romania,16079.0,0.0012089473684210527,
Cu,18.36734693877551,,Russia,570000.0,0.04285714285714286,
Cu,4.579116965345695e-05,,Saudi Arabia ,900.0,6.766917293233083e-05,
Cu,0.4190858725761773,,Serbia and Montenegro,86100.0,0.0064736842105263155,
Cu,0.0,,Slovakia,,,
Cu,1.0624804377861947,,South Africa,137092.0,0.01030766917293233,
Cu,0.03072244581378258,,Spain,23312.0,0.001752781954887218,
Cu,0.341873210752445,,Sweden,77765.0,0.005846992481203008,
Cu,0.0,,Tanzania,,,
Cu,0.32870823726609755,,Turkey,76253.0,0.0057333082706766915,
Cu,117.22539431284979,,United States,1440000.0,0.10827067669172932,
Cu,0.27700831024930744,,Uzbekistan,70000.0,0.005263157894736842,
Cu,3.507875515857312,,Zambia,249100.0,0.018729323308270675,
Cu,0.00025025812651930583,,Zimbabwe,2104.0,0.0001581954887218045,
Zn,0.014203638661394902,1076.846124595874,Algeria ,10452.0,0.0011917901938426454,8770000.0
Zn,0.15798132224893355,,Argentina,34858.0,0.0039746864310148235,
Zn,262.1666846523795,,Australia,1420000.0,0.1619156214367161,
Zn,2.8917060669926635,,Bolivia,149134.0,0.01700501710376283,
Zn,1.1701548114815591e-05,,Bosnia and Herzegovina,300.0,3.420752565564424e-05,
Zn,1.3067852747718525,,Brazil,100254.0,0.011431470923603193,
Zn,0.011488319904723394,,Bulgaria,9400.0,0.0010718358038768528,
Zn,2.4829254910424653e-05,,Burma,437.0,4.982896237172178e-05,
Zn,130.60085194603246,,Canada,1002242.0,0.11428072976054732,
Zn,0.1282162561806927,,Chile ,31403.0,0.0035807297605473204,
Zn,411.9465005220191,,China  ,1780000.0,0.20296465222348917,
Zn,6.010045128970564e-06,,Congo,215.0,2.451539338654504e-05,
Zn,1.3001720127572879e-06,,Ecuador,100.0,1.1402508551881415e-05,
