Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
Al,750.8525704209276,1643.2855033835774,Australia,81109.0,0.2740168918918919,296000.0
Al,0.04928325000285336,,Bosnia and Herzegovina,657.115,0.002219983108108108,
Al,131.1334477720964,,Brazil,33896.0,0.1145135135135135,
Al,289.9196493791089,,China,50400.0,0.17027027027027028,
Al,0.06758770326196127,,Dominican Republic,769.53,0.0025997635135135136,
Al,0.024150840029218405,,Fiji,460.0,0.001554054054054054,
Al,0.0761834596420745,,Ghana,817.0,0.0027601351351351352,
Al,0.38809532505478445,,Greece,1844.0,0.00622972972972973,
Al,32.54779595051132,,Guinea,16887.0,0.05705067567567568,
Al,0.3104703340558802,,Guyana,1649.308,0.005571986486486487,
Al,0.001008491599707816,,Hungary,94.0,0.0003175675675675676,
Al,47.59135317750183,,India,20420.0,0.06898648648648649,
Al,371.13501826150474,,Indonesia,57024.0,0.19264864864864864,
Al,0.07098444084413805,,Iran,788.63,0.0026642905405405404,
Al,10.160617150497169,,Jamaica,9435.214,0.031875722972972975,
Al,3.076705624543462,,Kazakhstan,5192.0,0.01754054054054054,
Al,0.004974538086650841,,Malaysia,208.77,0.0007053040540540541,
Al,0.0,,Mexico,,0.0,
Al,0.0004246941197954712,,Montenegro,61.0,0.00020608108108108108,
Al,5.2172115823593856e-06,,Mozambique,6.761,2.2841216216216216e-05,
Al,8.320398100803504e-05,,Pakistan,27.0,9.121621621621621e-05,
Al,0.0,,Romania,,0.0,
Al,4.147277209642073,,Russia,6028.0,0.020364864864864864,
Al,0.1243991964937911,,Saudi Arabia,1044.0,0.003527027027027027,
Al,0.0,,Serbia & Montenegro,,0.0,
Al,0.043308984660336,,Sierra Leone,616.0,0.002081081081081081,
Al,0.0,,Solomon Islands,,0.0,
Al,0.835741873630387,,Suriname,2706.0,0.009141891891891891,
Al,0.0001242923666910153,,Tanzania,33.0,0.00011148648648648648,
Al,0.07223782138467862,,Turkey,795.562,0.0026877094594594596,
Al,0.0,,United States,,0.0,
Al,0.6254886093864135,,Venezuela,2341.0,0.007908783783783783,
Al,0.026516161431701973,,Vietnam,482.0,0.0016283783783783783,
He,5091.015339663989,5911.760409057707,United States,132.0,0.7135135135135136,185.0
He,820.745069393718,,Rest of World,53.0,0.2864864864864865,
Li,6.088070936034757,5258.911968925024,Argentina,14404.0,0.024674016568112207,583772.0
Li,5053.702496006012,,Australia,415000.0,0.710893979156246,
Li,1.8695493152860712,,Brazil,7982.0,0.01367314636536182,
Li,0.0,,Canada,,0.0,
Li,107.92394248235065,,Chile,60646.0,0.1038864488190595,
Li,3.6808619021570266,,China,11200.0,0.019185572449517962,
Li,0.0,,Namibia,,0.0,
Li,11.667123273281904,,Portugal,19940.0,0.03415717095030252,
Li,0.0,,Russia,,0.0,
Li,0.6209106971431975,,United States,4600.0,0.007879788684623449,
Li,73.35901431275963,,Zimbabwe,50000.0,0.08564987700677662,
Be,0.0,8079.874655647383,Brazil,,0.0,6600.0
Be,57.39210284664831,,China,500.0,0.07575757575757576,
Be,0.0,,Kazakhstan,,0.0,
Be,1.6586317722681359,,Madagascar,85.0,0.012878787878787878,
Be,2.4354912764003673,,Mozambique,103.0,0.015606060606060606,
Be,0.0,,Portugal,,0.0,
Be,0.0,,Russia,,0.0,
Be,8018.388429752066,,United States,5910.0,0.8954545454545455,
Be,0.0,,Zambia,,0.0,
B,49.90965570159155,4750.637244684538,Argentina,426.0,0.07064676616915423,6030.0
B,6.187965644414743,,Bolivia,150.0,0.024875621890547265,
B,92.83626092863487,,Chile,581.0,0.09635157545605307,
B,7.040529799867439,,China,160.0,0.026533996683250415,
B,0.0,,Germany,,0.0,
B,0.0002750206953073219,,Iran,1.0,0.0001658374792703151,
B,33.3061062844979,,Kazakhstan,348.0,0.05771144278606965,
B,13.799438407740181,,Peru,224.0,0.03714759535655058,
B,1.5885195360950912,,Russia,76.0,0.012603648424543947,
B,4545.968493361001,,Turkey,4065.655,0.674237976782753,
B,0.0,,United States,,0.0,
N,0.002785493827160493,1368.4061877893514,Afghanistan,76.0,0.0005277777777777777,144000.0
N,,,Albania,,,
N,0.16222993827160495,,Algeria,580.0,0.004027777777777778,
N,0.17361111111111113,,Argentina,600.0,0.004166666666666667,
N,0.7535204475308642,,Australia,1250.0,0.008680555555555556,
N,0.0771604938271605,,Austria,400.0,0.002777777777777778,
N,0.06890625,,Bahrain,378.0,0.002625,
N,0.236304012345679,,Bangladesh,700.0,0.004861111111111111,
N,0.45094955632716044,,Belarus,967.0,0.0067152777777777775,
N,0.33222415123456783,,Belgium,830.0,0.005763888888888889,
N,,,Bosnia and Herzegovina,,,
